nohup: ignoring input
iteration=0 	 commit=0eed845ce2d76a1f2d8882cb32e1d36c30236d5e 	 equal=0 	 total=0 	 percentage=0.0
iteration=48 	 commit=b3f5d5d3684c4059b09e73b951a84fc0d77594e9 	 equal=402 	 total=564 	 percentage=71.27659574468085
iteration=49 	 commit=07562828308417205f39a628af3b78af0d30d308 	 equal=402 	 total=576 	 percentage=69.79166666666666
iteration=50 	 commit=f0191d0b1373bb7b0c50a0103d63791f51ed3398 	 equal=402 	 total=588 	 percentage=68.36734693877551
iteration=51 	 commit=04fb4ec8facc5555e1e289029c289ebc4b487db8 	 equal=402 	 total=600 	 percentage=67.0
iteration=52 	 commit=9067cf6ccdce0a73922f06937e54c2fce2752038 	 equal=414 	 total=612 	 percentage=67.64705882352942
iteration=53 	 commit=515480be79de6907fcf0f7797aa0d3cd45e7d33c 	 equal=414 	 total=624 	 percentage=66.34615384615384
iteration=54 	 commit=bb19b9d4561228599b2259f6a4912066274ae622 	 equal=414 	 total=636 	 percentage=65.09433962264151
iteration=55 	 commit=1d8897176d06eeb88738182dbd4ad08df2f045e9 	 equal=414 	 total=648 	 percentage=63.888888888888886
iteration=56 	 commit=3b66592490e7b43b94298f53d4e58a611644fe4e 	 equal=414 	 total=660 	 percentage=62.727272727272734
iteration=57 	 commit=f42b3b70d8f2b399e6a0f217bd022f38884343eb 	 equal=414 	 total=672 	 percentage=61.60714285714286
iteration=58 	 commit=9d9691f78a67fed1b30b0cf84b2f3601897b9639 	 equal=425 	 total=684 	 percentage=62.13450292397661
iteration=59 	 commit=4439a6483e1579359a75f061373b377995516032 	 equal=425 	 total=696 	 percentage=61.06321839080459
iteration=60 	 commit=a5d250e57e88650986e8cf2dff6c698c50eb3255 	 equal=425 	 total=708 	 percentage=60.02824858757062
iteration=61 	 commit=5bbe2134188a45a937e7aefd46b7eeee258d0ab8 	 equal=437 	 total=720 	 percentage=60.69444444444444
iteration=62 	 commit=f4752e88272933777dbdbda31d00b388fa5a8e2d 	 equal=449 	 total=732 	 percentage=61.338797814207645
iteration=63 	 commit=60d13c8ff824720580db9665489832fb50f9e60a 	 equal=461 	 total=744 	 percentage=61.96236559139785
iteration=64 	 commit=dfb0b8d63a1b627c5d796ba0174ee4693b330989 	 equal=473 	 total=756 	 percentage=62.56613756613757
iteration=65 	 commit=8dff167dfe5a85932ccb1fc67c8f66af00a616ce 	 equal=483 	 total=768 	 percentage=62.890625
iteration=66 	 commit=a1fb5eb920fb156eda474f0e59d268316b6c893d 	 equal=493 	 total=780 	 percentage=63.205128205128204
iteration=67 	 commit=c696f4bfc303d9b43a3167f48b3661972495211c 	 equal=505 	 total=792 	 percentage=63.76262626262626
iteration=68 	 commit=09495e4301ea5805b51c8128f99587de64a20b6c 	 equal=517 	 total=804 	 percentage=64.30348258706468
iteration=69 	 commit=4d574312dbeba89f3bf874aabbbd67a25b1cdf87 	 equal=529 	 total=816 	 percentage=64.82843137254902
iteration=70 	 commit=f147fa3e7def18076d158783d9c566619151878e 	 equal=541 	 total=828 	 percentage=65.33816425120773
iteration=71 	 commit=f64851c5b3d8325121eb1b6669f4682ded51901a 	 equal=553 	 total=840 	 percentage=65.83333333333333
iteration=72 	 commit=c8dd887d3c415bfeaabf12e719353b00d5d2e700 	 equal=565 	 total=852 	 percentage=66.31455399061032
iteration=73 	 commit=3334e039cf3de72dbb7dd6151db26110afa8c993 	 equal=577 	 total=864 	 percentage=66.7824074074074
iteration=74 	 commit=02288cbb65397841dd0a06ddaa1cb1cdd1b05c10 	 equal=589 	 total=876 	 percentage=67.23744292237443
iteration=75 	 commit=81743ed9d737d415a43aaf0259616dd007a9e3a4 	 equal=601 	 total=888 	 percentage=67.68018018018019
iteration=76 	 commit=e1a77f9cffbd7f8642ff900a3e5b7c81e8c26fb7 	 equal=613 	 total=900 	 percentage=68.11111111111111
iteration=77 	 commit=42e97dde808e6471575696fdec41e2f8d2ef9feb 	 equal=625 	 total=912 	 percentage=68.53070175438597
iteration=78 	 commit=f77208693ec3bda99618e6f76c0f8d279c0077bb 	 equal=625 	 total=924 	 percentage=67.64069264069265
iteration=79 	 commit=8c7c1c84cbaa38a4053404883d666ea8dff81b3a 	 equal=625 	 total=936 	 percentage=66.77350427350427
iteration=80 	 commit=1c49be8673713d2ceb03a63be03531d9b28a46bd 	 equal=625 	 total=948 	 percentage=65.92827004219409
iteration=81 	 commit=243af566e41e33e4ce2d3afa3e6a7383e20da737 	 equal=625 	 total=960 	 percentage=65.10416666666666
iteration=82 	 commit=eaa39eb6782c46e13e937483e8ef2d92570d80ab 	 equal=637 	 total=972 	 percentage=65.53497942386831
iteration=83 	 commit=cdf2986a70d92668d882eb29737225f1aaafd0f1 	 equal=646 	 total=984 	 percentage=65.65040650406505
iteration=84 	 commit=d049485cfb1b64a0937e3eb2191168b3d3bce3aa 	 equal=658 	 total=996 	 percentage=66.06425702811245
iteration=85 	 commit=e2217b44f43753320ec74e62f8cbc6b9e9feaa9d 	 equal=670 	 total=1008 	 percentage=66.46825396825396
iteration=86 	 commit=0051746e03c65f5970d8ca424579d50f58a877e0 	 equal=682 	 total=1020 	 percentage=66.86274509803921
iteration=87 	 commit=3614d94d5f7fce54b2a50efde22c43b55bf71a5f 	 equal=694 	 total=1032 	 percentage=67.24806201550388
iteration=88 	 commit=49a54634ec8cfff55f443bb458ab3f2d7791862d 	 equal=706 	 total=1044 	 percentage=67.62452107279694
iteration=89 	 commit=25eeab019c3eb191bcfcbcae501023be3b75713a 	 equal=706 	 total=1056 	 percentage=66.85606060606061
iteration=90 	 commit=dd53c2979372c40fcfce0a1de6221f1c68b157a6 	 equal=718 	 total=1068 	 percentage=67.22846441947566
iteration=91 	 commit=773e67ab82df4b268bd88465b70fd08ff7165904 	 equal=730 	 total=1080 	 percentage=67.5925925925926
iteration=92 	 commit=4a73938756566e06f101c1c599b5472b06a8e0c0 	 equal=742 	 total=1092 	 percentage=67.94871794871796
iteration=93 	 commit=8ccbf00d1786f25af5e64a2354f87aef31b57bdf 	 equal=754 	 total=1104 	 percentage=68.29710144927536
iteration=94 	 commit=95c0b295dea8861a91873653e86636bebbbae65e 	 equal=754 	 total=1116 	 percentage=67.56272401433692
iteration=95 	 commit=8c5bff2220c4f39b48660afda40005871f53250d 	 equal=754 	 total=1128 	 percentage=66.84397163120568
iteration=96 	 commit=3eb4b5bfe66ba0911fffa05ff1e3a00f4c54d641 	 equal=754 	 total=1140 	 percentage=66.14035087719297
iteration=97 	 commit=67eacb60a8a46b610b98533c7e8ae5bd199e49d7 	 equal=766 	 total=1152 	 percentage=66.49305555555556
iteration=98 	 commit=c24b3f2eda0235d04865bf258759d46d8a01608d 	 equal=778 	 total=1164 	 percentage=66.83848797250859
iteration=99 	 commit=541d4f19957727d331c2e4353a26841f5d1fe32d 	 equal=790 	 total=1176 	 percentage=67.17687074829932
iteration=100 	 commit=20778ea7dad8c4f659dbb5dfcb4fac896e51ed6a 	 equal=801 	 total=1188 	 percentage=67.42424242424242
iteration=101 	 commit=451c2a95bd7b21677efedb7c4a8860d3178a5f65 	 equal=801 	 total=1200 	 percentage=66.75
iteration=102 	 commit=814b5133e9aca90f1edb99c38a26e55cd7e50e19 	 equal=813 	 total=1212 	 percentage=67.07920792079209
iteration=103 	 commit=baa47ad3b13eea1152e3773b606964f7bd87a720 	 equal=825 	 total=1224 	 percentage=67.40196078431373
iteration=104 	 commit=6309b799e940d57fdeb55ba4416a571283beb116 	 equal=837 	 total=1236 	 percentage=67.71844660194175
iteration=105 	 commit=b19fcc66d382357617744690dc3363947de2cb6f 	 equal=846 	 total=1248 	 percentage=67.78846153846155
iteration=106 	 commit=d475a9efcfb98fe2d207dbc56bed931ee35b74a6 	 equal=858 	 total=1260 	 percentage=68.0952380952381
iteration=107 	 commit=6cf811e8678b23d03621c94a562181eb73ccc2e0 	 equal=870 	 total=1272 	 percentage=68.39622641509435
iteration=108 	 commit=7afef721ff93018a66f8e2e6b9e1ce3d48321bdf 	 equal=870 	 total=1284 	 percentage=67.7570093457944
iteration=109 	 commit=ef0449135c4e4e7f04bbeafbd76ce7b5c0518088 	 equal=882 	 total=1296 	 percentage=68.05555555555556
iteration=110 	 commit=bedda72ff771a41c317daa7bdb7cbe14608fbc03 	 equal=894 	 total=1308 	 percentage=68.34862385321101
iteration=111 	 commit=586820831afdd01954d82cb068e252cb1772081c 	 equal=906 	 total=1320 	 percentage=68.63636363636364
iteration=112 	 commit=20e80ad1bc7e432f85e696d7272cbac3c69b5633 	 equal=918 	 total=1332 	 percentage=68.91891891891892
iteration=113 	 commit=726f92e016bac53175ed5d5321bce1ddf6b207d6 	 equal=918 	 total=1344 	 percentage=68.30357142857143
iteration=114 	 commit=25959e04c350c2b82d545ea38b18ff714acf61ba 	 equal=930 	 total=1356 	 percentage=68.58407079646017
iteration=115 	 commit=de5a0198b22c36884fd36021d9e4f589b939674f 	 equal=939 	 total=1368 	 percentage=68.64035087719299
iteration=116 	 commit=5a9dbfc58ab280ec426ed013f5aed5a5660b938a 	 equal=939 	 total=1380 	 percentage=68.04347826086956
iteration=117 	 commit=5ac6d7d21b4e896fee2eca0488915faaea196448 	 equal=939 	 total=1392 	 percentage=67.45689655172413
iteration=118 	 commit=b6298a7f8de45b287bfbad5de282fbceb68abb02 	 equal=951 	 total=1404 	 percentage=67.73504273504274
iteration=119 	 commit=1dc8eb5be0375b1e3f33f711b3a62712b3042a6b 	 equal=963 	 total=1416 	 percentage=68.00847457627118
iteration=120 	 commit=807bb4255473986439c00a2fe3c798e7120709ba 	 equal=975 	 total=1428 	 percentage=68.27731092436974
iteration=121 	 commit=ef2194c4ade7b765ccf9a6e8f97d88b0fa6b223d 	 equal=975 	 total=1440 	 percentage=67.70833333333334
iteration=122 	 commit=8ea5a6b523bf363751e52a1fddc93f5f9b11e803 	 equal=975 	 total=1452 	 percentage=67.14876033057851
iteration=123 	 commit=6a2b8ff392a304bbb106528653397b864acc53fa 	 equal=975 	 total=1464 	 percentage=66.59836065573771
iteration=124 	 commit=320fc032b98cc452c5dc96600b16da40b155123b 	 equal=975 	 total=1476 	 percentage=66.05691056910568
iteration=125 	 commit=80070e478a780c0b28ffad6fae6828ef060ebe1d 	 equal=987 	 total=1488 	 percentage=66.33064516129032
iteration=126 	 commit=65a97b2c38c224f47e313868e01f58138d934478 	 equal=999 	 total=1500 	 percentage=66.60000000000001
iteration=127 	 commit=d63053bbdfa226c85e9cec06c35283296e254a84 	 equal=1011 	 total=1512 	 percentage=66.86507936507937
iteration=128 	 commit=ee1d1db824a68f80c4cbdcbffbd7b4026f57a4f2 	 equal=1023 	 total=1524 	 percentage=67.1259842519685
iteration=129 	 commit=f8ab78f6c2b5faee74c3056d237d418e2f53d6a8 	 equal=1035 	 total=1536 	 percentage=67.3828125
iteration=130 	 commit=1af9b646e87115e0bd4782a9326564c9bef63bda 	 equal=1035 	 total=1548 	 percentage=66.86046511627907
iteration=131 	 commit=1355659bb83388a6ad98c730f38e94ec4e414b6b 	 equal=1035 	 total=1560 	 percentage=66.34615384615384
iteration=132 	 commit=4bf696c1d05d19ad495995309981f91f265cdaf2 	 equal=1047 	 total=1572 	 percentage=66.6030534351145
iteration=133 	 commit=1df8322ce0b54d171dea1a364a3c78a8a4980f65 	 equal=1059 	 total=1584 	 percentage=66.85606060606061
iteration=134 	 commit=33fb6ed3ecee73fe2de9047e7bca0bdf2c39303f 	 equal=1059 	 total=1596 	 percentage=66.35338345864662
iteration=135 	 commit=15fd6c235ca5d7da7ffdb62b2a01c5815e284620 	 equal=1071 	 total=1608 	 percentage=66.6044776119403
iteration=136 	 commit=b2f1b36592806afcaae79289c33756fb0af5b4ca 	 equal=1083 	 total=1620 	 percentage=66.85185185185185
iteration=137 	 commit=237cb05d342338ac42852cfdec21b900458a537c 	 equal=1083 	 total=1632 	 percentage=66.36029411764706
iteration=138 	 commit=29bf83c889c44236f33004ea2a6126c6d92e8b7a 	 equal=1095 	 total=1644 	 percentage=66.6058394160584
iteration=139 	 commit=f8da1d800580fb521b450b51f9e07ad1c3c1798d 	 equal=1095 	 total=1656 	 percentage=66.12318840579711
iteration=140 	 commit=2b049e933a8d017fa667e69b5b0ec4437eb8d68c 	 equal=1095 	 total=1668 	 percentage=65.64748201438849
iteration=141 	 commit=7834d50fa92c622e3a1b29a38abbbec2afd1290d 	 equal=1095 	 total=1680 	 percentage=65.17857142857143
iteration=142 	 commit=eaf867011edfd9ec0d2ca6bc36b0d17812be7844 	 equal=1095 	 total=1692 	 percentage=64.71631205673759
iteration=143 	 commit=92b835376a81ed310c9b365094ba670bc231f64c 	 equal=1107 	 total=1704 	 percentage=64.96478873239437
iteration=144 	 commit=907720f0644bf6b7ad4fa94f03ac29402ae597ab 	 equal=1107 	 total=1716 	 percentage=64.5104895104895
iteration=145 	 commit=69807ab8ed5d5b3b0bb59f418cb3a7658de005a3 	 equal=1107 	 total=1728 	 percentage=64.0625
iteration=146 	 commit=cec8854cc90794a0696c518efabd90e0279658db 	 equal=1107 	 total=1740 	 percentage=63.62068965517241
iteration=147 	 commit=3f617061eceb2f33fb40682cc7b14cc4f9a2143f 	 equal=1107 	 total=1752 	 percentage=63.18493150684932
iteration=148 	 commit=dacb0d8f79debfe6b47f4b17ed6a51449dd7e484 	 equal=1107 	 total=1764 	 percentage=62.755102040816325
iteration=149 	 commit=9428977994921d23b6aabc047298db3c55867709 	 equal=1107 	 total=1776 	 percentage=62.33108108108109
iteration=150 	 commit=0341ff9774283b85179bc07c0cfc80d6e547771e 	 equal=1116 	 total=1788 	 percentage=62.41610738255034
iteration=151 	 commit=042f8f70cb8fb21445ed20d07e2624d5a2bba4e4 	 equal=1116 	 total=1800 	 percentage=62.0
iteration=152 	 commit=b0a0ab07b4313cc893b17880b4399bdb804837c5 	 equal=1116 	 total=1812 	 percentage=61.58940397350994
iteration=153 	 commit=6c1d17c802678364a8a8d7d69ee2aba2ac76a854 	 equal=1116 	 total=1824 	 percentage=61.18421052631579
iteration=154 	 commit=37bbe449294b63f87b03e792cae465b0b095299a 	 equal=1116 	 total=1836 	 percentage=60.78431372549019
iteration=155 	 commit=95c8a5125207a62362345d85be77531ad9654edd 	 equal=1128 	 total=1848 	 percentage=61.038961038961034
iteration=156 	 commit=75653c100f0465206567150035a166bf42996540 	 equal=1140 	 total=1860 	 percentage=61.29032258064516
iteration=157 	 commit=dbf021c20ec62c57aa9dcb4a071611960f2dde0e 	 equal=1152 	 total=1872 	 percentage=61.53846153846154
iteration=158 	 commit=b1307e94210c342df8ab736d7295110b20f003eb 	 equal=1164 	 total=1884 	 percentage=61.78343949044586
iteration=159 	 commit=c0fc3fe3496ec02b0cafb252b7764f53cc3ae643 	 equal=1176 	 total=1896 	 percentage=62.0253164556962
iteration=160 	 commit=e748b4fbae59c08ba3e1bf2aef94fcc0ec642aae 	 equal=1188 	 total=1908 	 percentage=62.264150943396224
iteration=161 	 commit=f7a19d6402fa7dd73f323b8b15a946ed3ec42efb 	 equal=1200 	 total=1920 	 percentage=62.5
iteration=162 	 commit=7f0dc8da7d0c9ed29e5aff30f2afc4902b01e2f5 	 equal=1212 	 total=1932 	 percentage=62.732919254658384
iteration=163 	 commit=8809fdff9350f13e30c51925b73a3b1e172c0511 	 equal=1224 	 total=1944 	 percentage=62.96296296296296
iteration=164 	 commit=7b9e2361778f71321ada562930e4661d2865fffd 	 equal=1236 	 total=1956 	 percentage=63.190184049079754
iteration=165 	 commit=618523e728dc884bad481324bfe7b8967199c00d 	 equal=1248 	 total=1968 	 percentage=63.41463414634146
iteration=166 	 commit=e4d69413c25beedddf1463308fdf3dbf24cfe449 	 equal=1260 	 total=1980 	 percentage=63.63636363636363
iteration=167 	 commit=178fa72ed5c6b26ac3d6bab1a45e732ee6458565 	 equal=1272 	 total=1992 	 percentage=63.85542168674698
iteration=168 	 commit=fccf3dcef42f12b0ac2b1ab8979125a2511dc271 	 equal=1284 	 total=2004 	 percentage=64.07185628742515
iteration=169 	 commit=09345c8cab01d0030234a001c7b2d64eac1e75ae 	 equal=1284 	 total=2016 	 percentage=63.69047619047619
iteration=170 	 commit=3cd4e5e73f8efc652c00fc8071b035bef7dc149c 	 equal=1284 	 total=2028 	 percentage=63.31360946745562
iteration=171 	 commit=f9ac6f6956a23bd89e1d6bc9b5dcbb3df06544a1 	 equal=1296 	 total=2040 	 percentage=63.52941176470588
iteration=172 	 commit=2576b9c31c66aabd2464a2c404a15421208607eb 	 equal=1296 	 total=2052 	 percentage=63.1578947368421
iteration=173 	 commit=f1343f45d6bf636b0778396bd6e2b68ff5884a3b 	 equal=1308 	 total=2064 	 percentage=63.372093023255815
iteration=174 	 commit=62d2386bf8a8712e2b433e55f694ff898e4aded7 	 equal=1308 	 total=2076 	 percentage=63.005780346820806
iteration=175 	 commit=69e0f8cca691dc474300422c48e14713ace8dd2c 	 equal=1308 	 total=2088 	 percentage=62.643678160919535
iteration=176 	 commit=5d43bfa7d58c6af5e40d6615edc83c709df2852b 	 equal=1320 	 total=2100 	 percentage=62.857142857142854
iteration=177 	 commit=f41fd10d90fb5202f4c05f8842b4a4f25afd51d0 	 equal=1320 	 total=2112 	 percentage=62.5
iteration=178 	 commit=5135a9bd9280301a24640a6bf5125c144e28cfdd 	 equal=1320 	 total=2124 	 percentage=62.14689265536724
iteration=179 	 commit=063e019738b90fcf0a3ab7b1654ce8976805b0b3 	 equal=1320 	 total=2136 	 percentage=61.79775280898876
iteration=180 	 commit=ff555f81365d1c09a408019924cace4a0f457ef6 	 equal=1332 	 total=2148 	 percentage=62.01117318435754
iteration=181 	 commit=6d2e0076e6a8146f3bdaa60151b2fa6e4df0d1bf 	 equal=1332 	 total=2160 	 percentage=61.66666666666667
iteration=182 	 commit=8984b552e74761c30f87b33cd5f0b436a27f8cbc 	 equal=1344 	 total=2172 	 percentage=61.87845303867403
iteration=183 	 commit=dce7272d08601929a494b9367f4e70163c524cb3 	 equal=1356 	 total=2184 	 percentage=62.08791208791209
iteration=184 	 commit=97cf9b05fa1cdb8e4e7f60016aa95ae0e976e8c3 	 equal=1356 	 total=2196 	 percentage=61.74863387978142
iteration=185 	 commit=d00be9f38760b5f143a7cdecf6c61ad6316f4cc8 	 equal=1368 	 total=2208 	 percentage=61.95652173913043
iteration=186 	 commit=0ebef5b5098e5d15cf2e7f48a78b22cced41f352 	 equal=1380 	 total=2220 	 percentage=62.16216216216216
iteration=187 	 commit=ee96d128d0975683ee978726bbd4753d1a447897 	 equal=1392 	 total=2232 	 percentage=62.365591397849464
iteration=188 	 commit=76157664c1eb0f8d9f4e50c4bff8c521f7318b44 	 equal=1404 	 total=2244 	 percentage=62.56684491978609
iteration=189 	 commit=fce102304a340ef1a90361a03c86bd2401f0b6c3 	 equal=1404 	 total=2256 	 percentage=62.23404255319149
WARNING: Could not compile fuzz targets!
iteration=190 	 commit=fa95fc1eb5eb7e84523f09248c0ce7f771cfdf58 	 equal=1404 	 total=2256 	 percentage=62.23404255319149
iteration=191 	 commit=6a5f97a671de6d4d9f0cd6f6fc23ad89ca4ad69f 	 equal=1404 	 total=2268 	 percentage=61.904761904761905
iteration=192 	 commit=e982e04f5dd12ee2546344b3a26fd0e55f59f5cb 	 equal=1404 	 total=2280 	 percentage=61.578947368421055
iteration=193 	 commit=73c02a6201d08afb4ad5055fc3906e1d4504b578 	 equal=1404 	 total=2292 	 percentage=61.25654450261781
iteration=194 	 commit=6462a4f0508e451f0411e88b2f465f27f1db6cc7 	 equal=1404 	 total=2304 	 percentage=60.9375
iteration=195 	 commit=9379bf943a12090de6280e88fb0d246e73658116 	 equal=1404 	 total=2316 	 percentage=60.62176165803109
iteration=196 	 commit=6ec3b2cf4992a304b4ab36f7b9e9ff130bd495b7 	 equal=1404 	 total=2328 	 percentage=60.30927835051546
iteration=197 	 commit=0b3fe363e6188dcb854d480180c9af91cc613f2c 	 equal=1404 	 total=2340 	 percentage=60.0
iteration=198 	 commit=50360c1a4b6584c404c62c3ac7631ba0ce3a88be 	 equal=1416 	 total=2352 	 percentage=60.204081632653065
iteration=199 	 commit=3d9d1ce52904660757dadeb629926932abe25158 	 equal=1428 	 total=2364 	 percentage=60.40609137055838
iteration=200 	 commit=d2b6c06274f37c5c6c967939ee556c4be5b568d0 	 equal=1440 	 total=2376 	 percentage=60.60606060606061
iteration=201 	 commit=7be04a3ac40fb6cf83be2c619dc30625988c6742 	 equal=1440 	 total=2388 	 percentage=60.30150753768844
iteration=202 	 commit=6282d6c28456543734defc45f653adeec1362958 	 equal=1440 	 total=2400 	 percentage=60.0
iteration=203 	 commit=c6313780586f94b0542f55c3ffa399f5ad2c7297 	 equal=1440 	 total=2412 	 percentage=59.70149253731343
iteration=204 	 commit=5dca2afca3f5de55f3de3a404ede1a96c6d9af26 	 equal=1440 	 total=2424 	 percentage=59.4059405940594
WARNING: Could not compile fuzz targets!
iteration=205 	 commit=dea2878fac8bde549fa0dd3b8e895703b174391b 	 equal=1440 	 total=2424 	 percentage=59.4059405940594
iteration=206 	 commit=c8a9af97c928118ae4626d793d0b73552648b7ea 	 equal=1440 	 total=2436 	 percentage=59.11330049261084
iteration=207 	 commit=62653483464b78ae57bff9b807ee3328e0f078f3 	 equal=1440 	 total=2448 	 percentage=58.82352941176471
iteration=208 	 commit=d6ded941c94803adf090f17093c8ff905f259ca8 	 equal=1452 	 total=2460 	 percentage=59.02439024390244
iteration=209 	 commit=f43f9d6313e31e90bb33a7f6f2fc0c657ef8495a 	 equal=1452 	 total=2472 	 percentage=58.7378640776699
