iteration=0 	 commit=a37d4836519517bdce6cb9d956092321eca3e73b 	 equal=0 	 total=0 	 percentage=0.0
iteration=22 	 commit=eb6767273a4eb5d6f4ad528370d7262cf7aa220c 	 equal=18 	 total=22 	 percentage=81.81818181818183
iteration=23 	 commit=9f734b13f4ea062af98652c4c7678f667d2d85c7 	 equal=18 	 total=23 	 percentage=78.26086956521739
iteration=24 	 commit=3cec1a16f5ec9ad925ce71785a2b429b02de5fec 	 equal=19 	 total=24 	 percentage=79.16666666666666
iteration=25 	 commit=50bd1abdb1ebd53dde48052e651cedb79a2bf001 	 equal=20 	 total=25 	 percentage=80.0
iteration=26 	 commit=2dd5630eae2a1bafbfb00eee168e1936d3855f02 	 equal=21 	 total=26 	 percentage=80.76923076923077
iteration=27 	 commit=b9155ce3fd59d348ec23396840648ccaa07a12ca 	 equal=22 	 total=27 	 percentage=81.48148148148148
iteration=28 	 commit=2c0aee56a08fb024dc525037496d807593adf05b 	 equal=23 	 total=28 	 percentage=82.14285714285714
iteration=29 	 commit=301f7a14295a3bdfaf406dbb5004d0784dc137ea 	 equal=23 	 total=29 	 percentage=79.3103448275862
iteration=30 	 commit=386707c6d19b974ca2e3db7f5c61873813c6fe44 	 equal=23 	 total=30 	 percentage=76.66666666666667
iteration=31 	 commit=216387f6f7ee043df24a84ab2dc53d2827148b5e 	 equal=24 	 total=31 	 percentage=77.41935483870968
iteration=32 	 commit=b9e811fa99d98ee1d259ca9d7fcb221fe828ad73 	 equal=25 	 total=32 	 percentage=78.125
iteration=33 	 commit=cdbb8ec7aaf7baa8316f1c641c3e56e889625212 	 equal=26 	 total=33 	 percentage=78.78787878787878
iteration=34 	 commit=72fa126446460347a504f3d9b90f24aed1365595 	 equal=27 	 total=34 	 percentage=79.41176470588235
iteration=35 	 commit=5df8e982e2bad2af7da5ecf689219ca89296c56d 	 equal=28 	 total=35 	 percentage=80.0
iteration=36 	 commit=a40189cf881e9f0db80511c382292a5604c3c3d1 	 equal=28 	 total=36 	 percentage=77.77777777777779
iteration=37 	 commit=8da8257d0bd9db65c602d917a2f24a3cdf251adb 	 equal=28 	 total=37 	 percentage=75.67567567567568
iteration=38 	 commit=27e8b99287ea2aa76c1ba5de3316cee5ef937b78 	 equal=29 	 total=38 	 percentage=76.31578947368422
iteration=39 	 commit=62a56d4fcc3e6d818c471a68347059c4483c0178 	 equal=30 	 total=39 	 percentage=76.92307692307693
iteration=40 	 commit=3342fafa608055bedc249fe660973c2505fd81e2 	 equal=31 	 total=40 	 percentage=77.5
iteration=41 	 commit=3f0f1d5579c8744ab49ab333aa95f1f319f77c63 	 equal=32 	 total=41 	 percentage=78.04878048780488
iteration=42 	 commit=dcefbc7dcd615e866b80342c3b014be00376121c 	 equal=33 	 total=42 	 percentage=78.57142857142857
iteration=43 	 commit=1f0221fad7e7888ada87eda511dcbfd701de7d21 	 equal=34 	 total=43 	 percentage=79.06976744186046
iteration=44 	 commit=a627bd26a375f5c41d54f90a47c838157d1bec97 	 equal=35 	 total=44 	 percentage=79.54545454545455
iteration=45 	 commit=82ae623ec9bc3cb5c68aad22596a766e86d593b7 	 equal=35 	 total=45 	 percentage=77.77777777777779
iteration=46 	 commit=9c0d5c77bf5bf2d7c1e11f388de40a70e0191550 	 equal=36 	 total=46 	 percentage=78.26086956521739
iteration=47 	 commit=8439534daa1d3a5705ba92e653eda9251246dd61 	 equal=36 	 total=47 	 percentage=76.59574468085107
iteration=48 	 commit=70d122aac42933ab8a708c538f973c3307853212 	 equal=37 	 total=48 	 percentage=77.08333333333334
iteration=49 	 commit=0a882b57876776ab7c46f13cf170b8d376036a6a 	 equal=37 	 total=49 	 percentage=75.51020408163265
iteration=50 	 commit=fef895aa28ed8af2385608959d7f3dac76da83fc 	 equal=38 	 total=50 	 percentage=76.0
iteration=51 	 commit=43b414183963929e35fc7e92796b0ae0fb6d7a97 	 equal=38 	 total=51 	 percentage=74.50980392156863
iteration=52 	 commit=6a94d14567c52474b46e617a7c56dadf4d2d9b52 	 equal=39 	 total=52 	 percentage=75.0
iteration=53 	 commit=0e13545712dc39db5689452ff3299992fc0a8377 	 equal=39 	 total=53 	 percentage=73.58490566037736
iteration=54 	 commit=eddf9023206dc40974c26f589ee2ad63a4227a1e 	 equal=40 	 total=54 	 percentage=74.07407407407408
iteration=55 	 commit=e79085a1724ccc5526dc752f6a696b3a94ef8cfa 	 equal=40 	 total=55 	 percentage=72.72727272727273
iteration=56 	 commit=81a65de25dd3efbdbe02f389545741ca186c513c 	 equal=40 	 total=56 	 percentage=71.42857142857143
iteration=57 	 commit=702a07e71602a1d81e888b46cbbcf8398b02454d 	 equal=40 	 total=57 	 percentage=70.17543859649122
iteration=58 	 commit=7b2224cb6e1108e1786a965578796bc7d94e9546 	 equal=41 	 total=58 	 percentage=70.6896551724138
iteration=59 	 commit=ee7967eea439145673fa89e2d7d56d4932c182cc 	 equal=42 	 total=59 	 percentage=71.1864406779661
iteration=60 	 commit=a54a0562c53daf2d627f1631be0dd6531cca1694 	 equal=43 	 total=60 	 percentage=71.66666666666667
iteration=61 	 commit=94429a335b0da5bfa3fbede74735128a495b5148 	 equal=44 	 total=61 	 percentage=72.1311475409836
iteration=62 	 commit=1ceaa83a844cd3ecef25279d60720f910b96f297 	 equal=45 	 total=62 	 percentage=72.58064516129032
iteration=63 	 commit=b66ed711315c46ef6c556c83c0074ecdcbd9937f 	 equal=45 	 total=63 	 percentage=71.42857142857143
iteration=64 	 commit=7734cda20cf1236aef60f3bbd2267c97bbb40869 	 equal=45 	 total=64 	 percentage=70.3125
iteration=65 	 commit=2fc5ddff180f20ab8f7c689dc7a9562521c2f427 	 equal=45 	 total=65 	 percentage=69.23076923076923
iteration=66 	 commit=8033c96f3261fd435008cb09e9834eff6bd51cb1 	 equal=46 	 total=66 	 percentage=69.6969696969697
iteration=67 	 commit=d3d1baadb4fc892850487e72c114ce52ca73cf11 	 equal=47 	 total=67 	 percentage=70.1492537313433
iteration=68 	 commit=a294c1bcb65b44d0875ecd28a628f39f1253dce1 	 equal=48 	 total=68 	 percentage=70.58823529411765
iteration=69 	 commit=ceb327789bf0a797a4e78d58cf1ec48585d16eae 	 equal=49 	 total=69 	 percentage=71.01449275362319
iteration=70 	 commit=1ef88828146c23bfc6d81042c6d6ecd61ccc983b 	 equal=49 	 total=70 	 percentage=70.0
iteration=71 	 commit=58eedced2578c143705c1d8503e4ed3a40aaa8b3 	 equal=49 	 total=71 	 percentage=69.01408450704226
iteration=72 	 commit=1d89a5db667d81941d8c191e8c5f9913fd843654 	 equal=50 	 total=72 	 percentage=69.44444444444444
iteration=73 	 commit=43446b735de35785de2e54c75f5cb013d9c92259 	 equal=51 	 total=73 	 percentage=69.86301369863014
iteration=74 	 commit=6c059f8f5ba69e3f87c6f15ab3959f21e212c495 	 equal=52 	 total=74 	 percentage=70.27027027027027
iteration=75 	 commit=f5d48df4183f438816e76d84b14391b412815fa9 	 equal=53 	 total=75 	 percentage=70.66666666666667
iteration=76 	 commit=9730362202b6372b31b2ee101b9f04b1238fdad4 	 equal=54 	 total=76 	 percentage=71.05263157894737
iteration=77 	 commit=7cb7afb43d5fc721c0dd6e278fad87ae13d1d404 	 equal=55 	 total=77 	 percentage=71.42857142857143
iteration=78 	 commit=1bd4214a42277fc5125a422f49df3a781219943b 	 equal=56 	 total=78 	 percentage=71.7948717948718
iteration=79 	 commit=6d55a14c588579511bd8b996f734c5cc9c249560 	 equal=57 	 total=79 	 percentage=72.15189873417721
iteration=80 	 commit=8440326590a4fa29b21c795f3a486df353e46d94 	 equal=58 	 total=80 	 percentage=72.5
iteration=81 	 commit=b729fff4a3e1fcadf581a525af6b09b4f5696228 	 equal=58 	 total=81 	 percentage=71.60493827160494
iteration=82 	 commit=c36c09f00426a07fef5c6d6a7361c12a47e6439b 	 equal=58 	 total=82 	 percentage=70.73170731707317
iteration=83 	 commit=a8738932792b27cc5d0661776c9a038f20c42fde 	 equal=58 	 total=83 	 percentage=69.87951807228916
iteration=84 	 commit=47f18784e475f5dbb2ce7994b4e25606736b6742 	 equal=58 	 total=84 	 percentage=69.04761904761905
iteration=85 	 commit=d4fb6214297f21e9276b06417bffa4f142f254de 	 equal=59 	 total=85 	 percentage=69.41176470588235
iteration=86 	 commit=fb6312a9f9f368ece6955d73413c913f582371cf 	 equal=59 	 total=86 	 percentage=68.6046511627907
iteration=87 	 commit=ddc842bf0690bb6da6dfdd3cd8a53b4421249db0 	 equal=59 	 total=87 	 percentage=67.81609195402298
iteration=88 	 commit=46924bd877caa845085bfcd44d91366487b9f6e5 	 equal=60 	 total=88 	 percentage=68.18181818181817
iteration=89 	 commit=c17d164b4467f099b4484dfd4a279da0bc1dbd4a 	 equal=61 	 total=89 	 percentage=68.53932584269663
iteration=90 	 commit=46aedd8961b93d92ba6ad48b1ca3d1513feb6bb0 	 equal=62 	 total=90 	 percentage=68.88888888888889
iteration=91 	 commit=2471434d29a8a006e8ca8e5b286c37b8604263b1 	 equal=62 	 total=91 	 percentage=68.13186813186813
iteration=92 	 commit=8a05766cb74af05c04c53e6c9d60c13fc4d59bf2 	 equal=63 	 total=92 	 percentage=68.47826086956522
iteration=93 	 commit=a74aa9a0028a8e746ec5646a3d3ee1c659f0af8a 	 equal=63 	 total=93 	 percentage=67.74193548387096
iteration=94 	 commit=916117d97058b37e7eef2558a71919a8a073a3d3 	 equal=63 	 total=94 	 percentage=67.02127659574468
iteration=95 	 commit=7784cd3f6fba5008a83c869e401cb92e338b2c62 	 equal=63 	 total=95 	 percentage=66.3157894736842
iteration=96 	 commit=cde1e1fe79974a37d7ef255a44dae3bfd1b34a0f 	 equal=63 	 total=96 	 percentage=65.625
iteration=97 	 commit=0e06b5948cabffc9b783d45992eae74cd616131e 	 equal=63 	 total=97 	 percentage=64.94845360824742
iteration=98 	 commit=3fecfeada188d69c5c84a488ee03569de12b7239 	 equal=63 	 total=98 	 percentage=64.28571428571429
iteration=99 	 commit=140f3aa2801669a23a454edef0fbf88a91f65bc3 	 equal=64 	 total=99 	 percentage=64.64646464646465
iteration=100 	 commit=d5e4915ebe57623801dba9ad88fb764fb84d3831 	 equal=64 	 total=100 	 percentage=64.0
iteration=101 	 commit=fe669f6f3840e1a43509acc466738d714cebe46c 	 equal=64 	 total=101 	 percentage=63.366336633663366
iteration=102 	 commit=84e6e3567581e0eb0652193c1e4ab38b3f4a9698 	 equal=64 	 total=102 	 percentage=62.745098039215684
iteration=103 	 commit=28d0ee757d1a2ff7ad9665e73def52299ca42d48 	 equal=64 	 total=103 	 percentage=62.13592233009708
iteration=104 	 commit=f07b985ddb73329bead8a46df3e0e80081e3acc4 	 equal=64 	 total=104 	 percentage=61.53846153846154
iteration=105 	 commit=d532334ef514e9625559e76c83119d317ca790f3 	 equal=65 	 total=105 	 percentage=61.904761904761905
iteration=106 	 commit=fc32eb1662d29a4467bd4fd7d3484d607507420f 	 equal=65 	 total=106 	 percentage=61.32075471698113
iteration=107 	 commit=7ca2f0e078c1c7bf9f069b5d7bb6aa56dc4ee751 	 equal=65 	 total=107 	 percentage=60.747663551401864
iteration=108 	 commit=babae66b48e93b1c85f7bd08a19316620c47bb53 	 equal=66 	 total=108 	 percentage=61.111111111111114
iteration=109 	 commit=3403a6e387a5c6272a1fdeca8cfcdffdb8601f6c 	 equal=67 	 total=109 	 percentage=61.46788990825688
iteration=110 	 commit=b196bd656613850ba4fb6b1be3b27d043f3305b5 	 equal=68 	 total=110 	 percentage=61.81818181818181
iteration=111 	 commit=71254014116bf9c9b99a4c4b7f8dffbb400b7a46 	 equal=69 	 total=111 	 percentage=62.16216216216216
iteration=112 	 commit=4b52ef8e7606e2a1519fe70e9943d9bafe0f3ee9 	 equal=69 	 total=112 	 percentage=61.60714285714286
iteration=113 	 commit=5d7b4ab289e46968bfedf4cf0b8c494f40025e0c 	 equal=69 	 total=113 	 percentage=61.06194690265486
iteration=114 	 commit=7ee802a5a2a52687b87abbf1e578c08b3affc08f 	 equal=69 	 total=114 	 percentage=60.526315789473685
iteration=115 	 commit=2f8b82ebca6fb921ea3b0ae00f0898b17d40ec1f 	 equal=69 	 total=115 	 percentage=60.0
iteration=116 	 commit=aea0ec4346341aaa75d84694ff32851936d3239d 	 equal=69 	 total=116 	 percentage=59.48275862068966
iteration=117 	 commit=af08094ba669eb22401fe1bd771d12a866a6b24e 	 equal=69 	 total=117 	 percentage=58.97435897435898
iteration=118 	 commit=9bddba26de39457182a4ca0b83119af964885602 	 equal=69 	 total=118 	 percentage=58.47457627118644
iteration=119 	 commit=3b5bcea01036421b9541a024e62804e250934a2e 	 equal=69 	 total=119 	 percentage=57.98319327731093
iteration=120 	 commit=adefba1b03089ce10293892b432f5154b4f5e543 	 equal=69 	 total=120 	 percentage=57.49999999999999
iteration=121 	 commit=48a2460393c634db373caad3f48f417ee64d15a8 	 equal=69 	 total=121 	 percentage=57.02479338842975
iteration=122 	 commit=2be0f33e7cce04e568d679e557329ad81919372f 	 equal=69 	 total=122 	 percentage=56.557377049180324
iteration=123 	 commit=ccc77d2a8dee28815873d8dfff3c8d66e28d196b 	 equal=69 	 total=123 	 percentage=56.09756097560976
iteration=124 	 commit=f648294931aa7f5dbf33dc62990f870d8b9448ec 	 equal=69 	 total=124 	 percentage=55.64516129032258
iteration=125 	 commit=83f27f018c59058bf04c890a004b0a64c9d904da 	 equal=69 	 total=125 	 percentage=55.2
iteration=126 	 commit=fefe0affc10e120d99d7afc3844d9d549f730510 	 equal=69 	 total=126 	 percentage=54.761904761904766
iteration=127 	 commit=a3d1057a735d923626f1f6bdc0f662a13d0cba6f 	 equal=69 	 total=127 	 percentage=54.330708661417326
WARNING: Could not compile fuzz targets!
iteration=128 	 commit=12384eae6fa138b528647cdf350b005509e95b6b 	 equal=69 	 total=127 	 percentage=54.330708661417326
WARNING: Could not compile fuzz targets!
iteration=129 	 commit=357af1f095320c76f7c9d2bcf7de48dd809358e4 	 equal=69 	 total=127 	 percentage=54.330708661417326
iteration=130 	 commit=ab791fc9d69580c1982af726c9f61b533357234f 	 equal=69 	 total=128 	 percentage=53.90625
iteration=131 	 commit=f5f8b98dbbd24751b57b4a94bd6e92b1f1df3112 	 equal=69 	 total=129 	 percentage=53.48837209302325
iteration=132 	 commit=293b6aaa597ec19a05ff299992a524a6fa3de5bd 	 equal=70 	 total=130 	 percentage=53.84615384615385
iteration=133 	 commit=98a3b2a5c234b9d21bd2ed60e664c399171aaf13 	 equal=71 	 total=131 	 percentage=54.19847328244275
iteration=134 	 commit=78ad1208d6d7c6067145cbf1cdfb98801a0b55d6 	 equal=72 	 total=132 	 percentage=54.54545454545454
iteration=135 	 commit=477a241c108753815e0c4bcc0e4b7f96d52defaa 	 equal=73 	 total=133 	 percentage=54.88721804511278
iteration=136 	 commit=edb1f4713921c31d5f467929ce568c6f6b6f5db6 	 equal=74 	 total=134 	 percentage=55.223880597014926
iteration=137 	 commit=0f9f170e9fdd7681d825527237345f0bf8a7915e 	 equal=74 	 total=135 	 percentage=54.81481481481482
iteration=138 	 commit=99d4a62c9ab54e4b1cd7402cb575c4be5a81bf6f 	 equal=75 	 total=136 	 percentage=55.14705882352941
iteration=139 	 commit=2227793efcc0b43fd76dbc398a4326cf53718bf2 	 equal=76 	 total=137 	 percentage=55.47445255474452
iteration=140 	 commit=b78804f9a2568b270ebd30eca954ef7447ba92f7 	 equal=76 	 total=138 	 percentage=55.072463768115945
iteration=141 	 commit=345fc37fdcc6f2cd0eb67a753e59aea2cef44de2 	 equal=76 	 total=139 	 percentage=54.67625899280576
iteration=142 	 commit=2ee8cb0559bf826d9bc5c0b0f3c9015f51190814 	 equal=76 	 total=140 	 percentage=54.285714285714285
iteration=143 	 commit=414de980470708241bb464c2eccc29bd75343139 	 equal=76 	 total=141 	 percentage=53.90070921985816
iteration=144 	 commit=0512c63533d20634bad25f133f3094abbae7cda3 	 equal=76 	 total=142 	 percentage=53.52112676056338
iteration=145 	 commit=cae11e3e43d9ec7cf0c9550c77c10261f119974a 	 equal=76 	 total=143 	 percentage=53.14685314685315
iteration=146 	 commit=4f0a0b9a947f45eb87f79b457c50eb6c9fe6a778 	 equal=76 	 total=144 	 percentage=52.77777777777778
iteration=147 	 commit=dc22583acaf6689768ed754415f3f217d768575a 	 equal=77 	 total=145 	 percentage=53.103448275862064
WARNING: Could not compile fuzz targets!
iteration=148 	 commit=346cbf2c2ae9c93fb0947b1edb3daf041cc5f5c4 	 equal=77 	 total=145 	 percentage=53.103448275862064
iteration=149 	 commit=8eb79b3435086935ec64aae74c5c730d75617979 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=150 	 commit=13a158690ffb8378b4987aef26fcd7a791831601 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=151 	 commit=e4c8312d31c335113d6decd780599f6a5d944df5 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=152 	 commit=3d2d0b52a3f36f90d74701a620980bf360cf7368 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=153 	 commit=073fe76f6a0ae7d045a22bbd4205d065180cd8a4 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=154 	 commit=4b7635ce727a8826be8b102214aec85b5456f8cf 	 equal=77 	 total=146 	 percentage=52.73972602739726
WARNING: Could not compile fuzz targets!
iteration=155 	 commit=96333b6bea59dd8d0659e46ec9426119d3fe5753 	 equal=77 	 total=146 	 percentage=52.73972602739726
iteration=156 	 commit=90dd185aeda890024579cbd7bbe7950202c35573 	 equal=77 	 total=147 	 percentage=52.38095238095239
iteration=157 	 commit=8746d571843fa70f24b5bb0846c7a542e48bb362 	 equal=77 	 total=148 	 percentage=52.02702702702703
iteration=158 	 commit=0165badb9d28491ddba098168162e4c25e2f4dcc 	 equal=78 	 total=149 	 percentage=52.348993288590606
iteration=159 	 commit=60d297d59210d12c1611ecd76746aa8632bfb961 	 equal=78 	 total=150 	 percentage=52.0
iteration=160 	 commit=2da37077db0773694c36a04a791c314cd259d7f1 	 equal=79 	 total=151 	 percentage=52.317880794701985
iteration=161 	 commit=e1220aefc446837c8b7ee0ff01720ee594c23a4b 	 equal=79 	 total=152 	 percentage=51.973684210526315
iteration=162 	 commit=5efa48326561f8bc90d1fd90d398394dbc32ac72 	 equal=80 	 total=153 	 percentage=52.28758169934641
iteration=163 	 commit=5f0c9fabbc1b976702d959695b15f679c4f32b76 	 equal=80 	 total=154 	 percentage=51.94805194805194
iteration=164 	 commit=397c7eea385c22b6033e0310badfadbd9f578422 	 equal=80 	 total=155 	 percentage=51.61290322580645
iteration=165 	 commit=066cb342681eff0a9330254d25a84aa4aa76b11c 	 equal=80 	 total=156 	 percentage=51.28205128205128
iteration=166 	 commit=721b96ef902112c6d41db119ccc3129156714628 	 equal=80 	 total=157 	 percentage=50.955414012738856
iteration=167 	 commit=562a68513e1bc14c1d181a58dd305bb354780709 	 equal=80 	 total=158 	 percentage=50.63291139240506
iteration=168 	 commit=a7722aee324997c4eb4e81a3e467a1300edd2063 	 equal=80 	 total=159 	 percentage=50.314465408805034
iteration=169 	 commit=413de0a56a9dfb5fb383309165d3175372005ead 	 equal=80 	 total=160 	 percentage=50.0
iteration=170 	 commit=04e16d28176b10abe4cb6e215802c2c39e45dea4 	 equal=80 	 total=161 	 percentage=49.68944099378882
iteration=171 	 commit=d1a0937caee54a4d847088cae913b24f57e6877a 	 equal=80 	 total=162 	 percentage=49.382716049382715
iteration=172 	 commit=1c98b8588624c6be62186e5c7ad138f922832413 	 equal=80 	 total=163 	 percentage=49.079754601226995
iteration=173 	 commit=4de130c255b37879b653080bdda7b4694ec120ce 	 equal=80 	 total=164 	 percentage=48.78048780487805
iteration=174 	 commit=4ddead1e1cbcd05128a51943e4caea161353764a 	 equal=80 	 total=165 	 percentage=48.484848484848484
iteration=175 	 commit=d7edcc40e49d76636ec7a19e0e23359e6d3db9c1 	 equal=80 	 total=166 	 percentage=48.19277108433735
iteration=176 	 commit=7d40b53fbf9a472cd38a5a498d333b8c76a1d192 	 equal=80 	 total=167 	 percentage=47.90419161676647
iteration=177 	 commit=76b269b1f49cec91563711dd508d43c2c2f798d3 	 equal=80 	 total=168 	 percentage=47.61904761904761
iteration=178 	 commit=61d29bfc805e95b8f62cc96b4965092cf4396371 	 equal=80 	 total=169 	 percentage=47.337278106508876
iteration=179 	 commit=0f2adc19eb971903fff6168a41f50e5ca362f86e 	 equal=80 	 total=170 	 percentage=47.05882352941176
iteration=180 	 commit=1aabcfdbaed72d091216579463dfd511ad1a7a3e 	 equal=80 	 total=171 	 percentage=46.783625730994146
iteration=181 	 commit=b5ae93d72e2b9cf6547f2ecfb84550d0e399ade9 	 equal=80 	 total=172 	 percentage=46.51162790697674
iteration=182 	 commit=6a2a76291457527b73f79e951b40e3342ffd5853 	 equal=80 	 total=173 	 percentage=46.24277456647399
iteration=183 	 commit=50c9e15a7dc09d9bec6ba48fa295c12d2bab8e33 	 equal=81 	 total=174 	 percentage=46.55172413793103
iteration=184 	 commit=c0f02a8078214484e68f706bb8888241939663df 	 equal=82 	 total=175 	 percentage=46.85714285714286
iteration=185 	 commit=3789cba2f2fa0c8674b737887d8fe6172deeaa68 	 equal=83 	 total=176 	 percentage=47.159090909090914
iteration=186 	 commit=8592873f24bf860007c1b3461fc369e5940361a7 	 equal=83 	 total=177 	 percentage=46.89265536723164
iteration=187 	 commit=051dcaf877600438a594887ae24645d3cc421ca1 	 equal=83 	 total=178 	 percentage=46.62921348314607
iteration=188 	 commit=4e9839d4536e5509c9409ff99f96dc57addebf8d 	 equal=84 	 total=179 	 percentage=46.927374301675975
iteration=189 	 commit=d17041f0528239d866ffce44aa7e22714ba16e2c 	 equal=85 	 total=180 	 percentage=47.22222222222222
iteration=190 	 commit=52a566af97df73942b2fe2548d324fb2c35bb2f5 	 equal=85 	 total=181 	 percentage=46.96132596685083
iteration=191 	 commit=9050c3236587002998f1febee35af57322c4828d 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=192 	 commit=4911714f7464e8a519bc5ffa8e6f487cffaa7227 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=193 	 commit=c77de19ba92f394241ee8038b77b07544b5dd69f 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=194 	 commit=051d6cc19b79491861ff1b6a67175442ef8d1c07 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=195 	 commit=61e0a3809185b84463a68df3dd39cdf004293c8c 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=196 	 commit=fca1862ac9800e7601b5f98e7bcbeb7a5259b4ba 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=197 	 commit=c2c8b398a92206b23b7d4c5d64cf5e26bfc73d53 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=198 	 commit=9495ab477bef93ebca7c1d36d8720ff8e6e61075 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=199 	 commit=62a2463211b8246252694b6dd3f6061be40c626b 	 equal=85 	 total=182 	 percentage=46.7032967032967
WARNING: Could not compile fuzz targets!
iteration=200 	 commit=dcd3edaf87fe019cb345e1127d52d54d5a9c8ab6 	 equal=85 	 total=182 	 percentage=46.7032967032967
iteration=201 	 commit=84a5bf83ff7968dca31e9b32bbe7e0ebab9b724c 	 equal=85 	 total=183 	 percentage=46.44808743169399
iteration=202 	 commit=f3a22d396ab39844720735be5250743148d8c03e 	 equal=85 	 total=184 	 percentage=46.19565217391305
iteration=203 	 commit=eb2f42aa97022d4bde30ad98f2e765f14adbfc5d 	 equal=85 	 total=185 	 percentage=45.94594594594595
iteration=204 	 commit=47aa798127d8d37dc4144d34cdd641d835fb9e71 	 equal=85 	 total=186 	 percentage=45.69892473118279
iteration=205 	 commit=5c27e93f51a6179c8bbe3a91dd5950eff7cfcec0 	 equal=85 	 total=187 	 percentage=45.45454545454545
iteration=206 	 commit=efaf42e5df869ae10143184c22c78b3639ac8601 	 equal=85 	 total=188 	 percentage=45.21276595744681
iteration=207 	 commit=d3220babe238a1b9c4e95be8a552880d03c6f44c 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=208 	 commit=a1b5be044f746398a0a4db7fa3a3a8fadeefb5de 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=209 	 commit=58720d3c06bd7794bf491b25880a428dfc610291 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
