nohup: ignoring input
iteration=0 	 commit=77acc6d3623b06c75461a8bfdeff0066278c2eea 	 equal=0 	 total=0 	 percentage=0.0
iteration=17 	 commit=d1c87ec1c749b6da0070e9010a6c18bedcdc7356 	 equal=13 	 total=17 	 percentage=76.47058823529412
iteration=18 	 commit=4b8209e650d5b4de2843870943ae7fb37d9b4823 	 equal=13 	 total=18 	 percentage=72.22222222222221
iteration=19 	 commit=c42e41324b639e54ebede4c77d43f75d6b1354a3 	 equal=13 	 total=19 	 percentage=68.42105263157895
iteration=20 	 commit=294eb05633aa8b23de4e0bb29644602eaa175fc2 	 equal=13 	 total=20 	 percentage=65.0
iteration=21 	 commit=1a5d40cf213d38a95d2de68c58a23dd1bcb59de3 	 equal=13 	 total=21 	 percentage=61.904761904761905
iteration=22 	 commit=444d9a4c8af0f2f4e0b35ed1cdf9203451853620 	 equal=13 	 total=22 	 percentage=59.09090909090909
iteration=23 	 commit=d5a036e11a5716c4cd1b5a21ff9d97a7082758bf 	 equal=13 	 total=23 	 percentage=56.52173913043478
iteration=24 	 commit=3ead8d226694cd765cf1aaa7ba6e02b698f0eaba 	 equal=14 	 total=24 	 percentage=58.333333333333336
iteration=25 	 commit=f65e8bc9d1f880e0834ceb7aa10738ba6de891ee 	 equal=15 	 total=25 	 percentage=60.0
iteration=26 	 commit=f1bfc717b1c46a6f8bbb636a30a9c314a567bff5 	 equal=16 	 total=26 	 percentage=61.53846153846154
iteration=27 	 commit=475ddd7a46230f961ebaa010088ced5cbd37267e 	 equal=17 	 total=27 	 percentage=62.96296296296296
iteration=28 	 commit=5e321c80cf62dc6924c9fed80af73998b78c9c7d 	 equal=18 	 total=28 	 percentage=64.28571428571429
iteration=29 	 commit=8aba5d7f5be278681d35f3c630d9d73359c36e49 	 equal=19 	 total=29 	 percentage=65.51724137931035
iteration=30 	 commit=2421c8501e3e390b16ae48f4ac0b2d4c1cf6db63 	 equal=20 	 total=30 	 percentage=66.66666666666666
iteration=31 	 commit=0956676eb1c59a6228ac13b05326cd513f687a77 	 equal=21 	 total=31 	 percentage=67.74193548387096
iteration=32 	 commit=b2998c9fc6c6033cd81365ecb7a653fd7304d320 	 equal=22 	 total=32 	 percentage=68.75
iteration=33 	 commit=c284c0508aa0fc341455c905f1ae4e7018581ad3 	 equal=23 	 total=33 	 percentage=69.6969696969697
iteration=34 	 commit=04ae52469e5688ea5bda01079d7e9e3a8b55c61b 	 equal=24 	 total=34 	 percentage=70.58823529411765
iteration=35 	 commit=9f5d66e91d7bc026fa08933d0c0da8c453980e6b 	 equal=25 	 total=35 	 percentage=71.42857142857143
iteration=36 	 commit=497a177177d484f3c1448f05c4c37c2164fb159a 	 equal=26 	 total=36 	 percentage=72.22222222222221
iteration=37 	 commit=110e26d9c2c96b65b85c74f7ac7230cadcc7656a 	 equal=27 	 total=37 	 percentage=72.97297297297297
iteration=38 	 commit=dc1c8c2492a776c60360fa0054978ad0352aace6 	 equal=27 	 total=38 	 percentage=71.05263157894737
iteration=39 	 commit=3ef35eea25f384d7a9e23c03e599992675cf48e2 	 equal=27 	 total=39 	 percentage=69.23076923076923
iteration=40 	 commit=86c9f9eb7022d186ad4d0689487e7d4f04ce2b29 	 equal=27 	 total=40 	 percentage=67.5
iteration=41 	 commit=ccfd37ab922ee437122c3a16bf16be9c85498680 	 equal=27 	 total=41 	 percentage=65.85365853658537
iteration=42 	 commit=e31880158835b48516ed31472c5b55f94eae93d6 	 equal=27 	 total=42 	 percentage=64.28571428571429
iteration=43 	 commit=16b089a8a2386edd0db332d3e16e2bac046fdaa1 	 equal=28 	 total=43 	 percentage=65.11627906976744
iteration=44 	 commit=682eee35f362793affe13a09d8989f4cd2aff32e 	 equal=29 	 total=44 	 percentage=65.9090909090909
iteration=45 	 commit=d948e9b13a3dd0f1569914abbaf3f473173d938e 	 equal=30 	 total=45 	 percentage=66.66666666666666
iteration=46 	 commit=e46c4b9eb270afb1c626b239a7c71cec563a5101 	 equal=31 	 total=46 	 percentage=67.3913043478261
iteration=47 	 commit=01628f48b9aacea1d1939935325cd8ff87c0eeaf 	 equal=31 	 total=47 	 percentage=65.95744680851064
iteration=48 	 commit=dfdad63ff2c792299d3553f04153afe7f695033a 	 equal=32 	 total=48 	 percentage=66.66666666666666
iteration=49 	 commit=62b7fb3b35ef8a0519af6af90d38981366d4665c 	 equal=32 	 total=49 	 percentage=65.3061224489796
iteration=50 	 commit=5300a9e18c3fff781cbbf66b1acdbdc045939937 	 equal=33 	 total=50 	 percentage=66.0
iteration=51 	 commit=8cb0169f5870c24006d69471df8e981fbff9fed2 	 equal=34 	 total=51 	 percentage=66.66666666666666
iteration=52 	 commit=85aea74e578d6f33c733ebdb775299bc39df2a02 	 equal=35 	 total=52 	 percentage=67.3076923076923
iteration=53 	 commit=383e6e90e4ddf1e583fedf0d3c2f2c0dfbb8b81d 	 equal=36 	 total=53 	 percentage=67.9245283018868
iteration=54 	 commit=494a6d633e7ef09a03e7a15d289db3e9b2ef724b 	 equal=37 	 total=54 	 percentage=68.51851851851852
iteration=55 	 commit=0cbfc93a3e1a08136a15eb9ced2054402dff6233 	 equal=38 	 total=55 	 percentage=69.0909090909091
iteration=56 	 commit=eddac7625d1f62dcc9711ae2d7d34b556e81df6a 	 equal=39 	 total=56 	 percentage=69.64285714285714
iteration=57 	 commit=949c89122d1081d69260a16a56350624c4db5916 	 equal=40 	 total=57 	 percentage=70.17543859649122
iteration=58 	 commit=f1db22760b17626db15d1643ae0b545c3dde4764 	 equal=40 	 total=58 	 percentage=68.96551724137932
iteration=59 	 commit=ced91d7b971be6173b604154c39279ce90ad87cc 	 equal=41 	 total=59 	 percentage=69.49152542372882
iteration=60 	 commit=34bd39b9b513ce6267d7b1b7cd2af56697eb2f24 	 equal=41 	 total=60 	 percentage=68.33333333333333
iteration=61 	 commit=9349a566e298ef6d6bed6c275dc1f5502bb2e028 	 equal=42 	 total=61 	 percentage=68.85245901639344
iteration=62 	 commit=e79f45dac7dafced96e5b471dc919d6459b387b4 	 equal=43 	 total=62 	 percentage=69.35483870967742
iteration=63 	 commit=fe51e9b0933c3ed109a5df95e11f112e61bf798c 	 equal=43 	 total=63 	 percentage=68.25396825396825
iteration=64 	 commit=d820a2d257b244812abbf1bec034f5a7e1b0bb19 	 equal=44 	 total=64 	 percentage=68.75
iteration=65 	 commit=cad58f39cab98528dcc883062f7a5040d26bb9d0 	 equal=44 	 total=65 	 percentage=67.6923076923077
iteration=66 	 commit=7fde60ac68a52768714c879fde60fe8ae88e29e5 	 equal=44 	 total=66 	 percentage=66.66666666666666
iteration=67 	 commit=0d79fbef8bfb0dbe6c57769a917df2cb8274ad77 	 equal=45 	 total=67 	 percentage=67.16417910447761
iteration=68 	 commit=16251b2d110a95ff0af057903b80413ab24dd09b 	 equal=46 	 total=68 	 percentage=67.64705882352942
iteration=69 	 commit=b7c22419b6f038ac7766f810f30a1c6e56ccb881 	 equal=47 	 total=69 	 percentage=68.11594202898551
iteration=70 	 commit=89214bdf05ab2d36ff478fee7543a1699ed3844c 	 equal=48 	 total=70 	 percentage=68.57142857142857
iteration=71 	 commit=72521cf4f7645ff58cc59b73ff01a4ceb7fa7022 	 equal=49 	 total=71 	 percentage=69.01408450704226
iteration=72 	 commit=f97fa5e6ba43baa8a67245ce0223836e5175cbd9 	 equal=50 	 total=72 	 percentage=69.44444444444444
iteration=73 	 commit=b00db8b15c23383d92800c0df06c04987f934687 	 equal=50 	 total=73 	 percentage=68.4931506849315
iteration=74 	 commit=f401000fd04b74e98a8d0399721c53756c4e1e3a 	 equal=50 	 total=74 	 percentage=67.56756756756756
iteration=75 	 commit=64ce116687290689b20aed287c808f65cb78f8a0 	 equal=51 	 total=75 	 percentage=68.0
iteration=76 	 commit=30ba21d6c2b9aabf29ac3a02d309f49211859b5d 	 equal=52 	 total=76 	 percentage=68.42105263157895
iteration=77 	 commit=fe2ed77134db8dd4ea20dee8e5c1235d8336b981 	 equal=52 	 total=77 	 percentage=67.53246753246754
iteration=78 	 commit=163f725631d519967beb791697a47469a5e4706c 	 equal=52 	 total=78 	 percentage=66.66666666666666
iteration=79 	 commit=dae19b950286226f0433e82c2097917ad0bfd5ba 	 equal=52 	 total=79 	 percentage=65.82278481012658
iteration=80 	 commit=d2c836d7321d06c768c11efcee859c764d289743 	 equal=52 	 total=80 	 percentage=65.0
iteration=81 	 commit=663a59aa6ea5e24cf5159b8e1c2b0735712ea74e 	 equal=53 	 total=81 	 percentage=65.4320987654321
iteration=82 	 commit=be637260f704f177b0d9d542154a3d29cade9d82 	 equal=53 	 total=82 	 percentage=64.63414634146342
iteration=83 	 commit=bde4a1364eeca952af588bfeea0ace05a27d0487 	 equal=54 	 total=83 	 percentage=65.06024096385542
iteration=84 	 commit=4539826643f647d52d67d64ff6eda6a7315f25db 	 equal=55 	 total=84 	 percentage=65.47619047619048
iteration=85 	 commit=1875f49bbf75d471de72da25db66d50008311545 	 equal=56 	 total=85 	 percentage=65.88235294117646
iteration=86 	 commit=e85da03c6a3e05d7a12ccdd9ed6e1a0c9eb5b649 	 equal=57 	 total=86 	 percentage=66.27906976744185
iteration=87 	 commit=d617fafe50006b9f51bbd1b96782e8f6bf8a0476 	 equal=58 	 total=87 	 percentage=66.66666666666666
iteration=88 	 commit=b1d642078f1278f8a1be20ff1f9206415fd34100 	 equal=59 	 total=88 	 percentage=67.04545454545455
iteration=89 	 commit=40fdc3121ba2804a2b1b081cb06f335f855ebe6b 	 equal=59 	 total=89 	 percentage=66.29213483146067
iteration=90 	 commit=c0c81a5bde33a2fb84227dbfb8f8546bfddebff9 	 equal=59 	 total=90 	 percentage=65.55555555555556
iteration=91 	 commit=8ff8ed6967c8135398a704ee42c06a428a5172d8 	 equal=60 	 total=91 	 percentage=65.93406593406593
iteration=92 	 commit=6fb03135630bfb0b737d3f558da84dfc847c8d31 	 equal=61 	 total=92 	 percentage=66.30434782608695
iteration=93 	 commit=19a44987360f8a521271ff6d5bec45d9692a191a 	 equal=62 	 total=93 	 percentage=66.66666666666666
iteration=94 	 commit=9dee1e060b8dd0ba359e62e5e6f33904db80261b 	 equal=63 	 total=94 	 percentage=67.02127659574468
iteration=95 	 commit=dadf54b91e3146936ebbe5d1502069feb0e2e904 	 equal=64 	 total=95 	 percentage=67.36842105263158
iteration=96 	 commit=e8293c29da1ce2ed75eae087a29c53e2c7e4ae1a 	 equal=65 	 total=96 	 percentage=67.70833333333334
iteration=97 	 commit=61b5343584bad9928c0393a24e10df3ee0dd8695 	 equal=66 	 total=97 	 percentage=68.04123711340206
iteration=98 	 commit=1c48ce31f6d8ab7b3f5fa1f8ef6af4b0c304c62b 	 equal=67 	 total=98 	 percentage=68.36734693877551
iteration=99 	 commit=b46de402d5475e2dc6b8f804fce0e5b130365af3 	 equal=68 	 total=99 	 percentage=68.68686868686868
iteration=100 	 commit=9b398f0101ba2fb14ba0f34349429baf6a25f522 	 equal=69 	 total=100 	 percentage=69.0
iteration=101 	 commit=5645fa8ee8757207c7c2e536c157983fc5620991 	 equal=70 	 total=101 	 percentage=69.3069306930693
iteration=102 	 commit=6dee7120ab5583056577412558f183ed7d4d980f 	 equal=71 	 total=102 	 percentage=69.6078431372549
iteration=103 	 commit=36c5198d9108787755f6d32e57de519c5e69046e 	 equal=72 	 total=103 	 percentage=69.90291262135922
iteration=104 	 commit=61bcb5e979cbd203f7b346d2231276a431871262 	 equal=73 	 total=104 	 percentage=70.1923076923077
iteration=105 	 commit=4ff3b84eff00c72d8710e234654944da731ced60 	 equal=74 	 total=105 	 percentage=70.47619047619048
iteration=106 	 commit=1578687eb3790792f8f2b110fc527c3863c61fe1 	 equal=74 	 total=106 	 percentage=69.81132075471697
iteration=107 	 commit=6477f6cd83d830c1ee2e4321a0d11e89a209d697 	 equal=74 	 total=107 	 percentage=69.1588785046729
iteration=108 	 commit=db41920b6d9c8e78d56c7a86d3ad499ac0ef1980 	 equal=74 	 total=108 	 percentage=68.51851851851852
iteration=109 	 commit=6d77865775ba9254af0eb0ecf79004ab0bef5885 	 equal=74 	 total=109 	 percentage=67.88990825688074
iteration=110 	 commit=3b8e3ef80737038824f55f41e48aa85b38a46fb6 	 equal=74 	 total=110 	 percentage=67.27272727272727
iteration=111 	 commit=bd2f8226d943d214e7c008d38f8e7ca8fe5fff30 	 equal=75 	 total=111 	 percentage=67.56756756756756
iteration=112 	 commit=bea8fa5d0eb7470f9df1b7a71d5bb0f0bb079188 	 equal=75 	 total=112 	 percentage=66.96428571428571
iteration=113 	 commit=490dcc642fd529ba223dfbf2d10fc4c2ab0776df 	 equal=75 	 total=113 	 percentage=66.3716814159292
iteration=114 	 commit=8b31aea3fb3ab47702c451a96cc1bdad35322551 	 equal=75 	 total=114 	 percentage=65.78947368421053
iteration=115 	 commit=96755fa3e5c8b96de61548f9acf87f74f21fd369 	 equal=75 	 total=115 	 percentage=65.21739130434783
iteration=116 	 commit=b20886b7abfaa6bdf68f76ed93ff74afcd79bac5 	 equal=76 	 total=116 	 percentage=65.51724137931035
iteration=117 	 commit=3078185b6a95b9a4c5b4034770f66afdc82c3f67 	 equal=77 	 total=117 	 percentage=65.8119658119658
iteration=118 	 commit=cab39856afd0ec1fc8fad02150b936840bd82ab4 	 equal=77 	 total=118 	 percentage=65.2542372881356
iteration=119 	 commit=c29a002749a2283f2c7ed23391f6ab225a143961 	 equal=77 	 total=119 	 percentage=64.70588235294117
iteration=120 	 commit=f44d0988e4702f8079fc4fb2650e7e2de7fec259 	 equal=78 	 total=120 	 percentage=65.0
iteration=121 	 commit=7e6cc7cb19f084178177d847382a34fbad56f2b1 	 equal=78 	 total=121 	 percentage=64.46280991735537
iteration=122 	 commit=a53048792a864cbe6922897f60b63212d4c42e27 	 equal=78 	 total=122 	 percentage=63.934426229508205
iteration=123 	 commit=2e7b55944a1ac328e9eea2863c94c8fa62ceedbd 	 equal=78 	 total=123 	 percentage=63.41463414634146
iteration=124 	 commit=a201cf27e9233079f73894ebb037902306a1afef 	 equal=79 	 total=124 	 percentage=63.70967741935484
iteration=125 	 commit=aa3346cc6ed670835f9b81d0bccac992669a734c 	 equal=79 	 total=125 	 percentage=63.2
iteration=126 	 commit=deb669ee8be55a94565f6f8a6b60890c2e7c6f32 	 equal=80 	 total=126 	 percentage=63.49206349206349
iteration=127 	 commit=a9815b3f228df00086e0a40bcc43162fc19896a1 	 equal=80 	 total=127 	 percentage=62.99212598425197
iteration=128 	 commit=26b4ae781d7d44d998a4a7436a4ce864a169ab38 	 equal=80 	 total=128 	 percentage=62.5
iteration=129 	 commit=ef03e3c9ddcebc71967ccc8406f435a579339364 	 equal=81 	 total=129 	 percentage=62.7906976744186
iteration=130 	 commit=ac9a7bbad4e088361fc54d4b6c81eab1f9115e6c 	 equal=82 	 total=130 	 percentage=63.07692307692307
iteration=131 	 commit=2a8feebcdb288f8ddc1b0734c743f63f42734eb9 	 equal=82 	 total=131 	 percentage=62.59541984732825
iteration=132 	 commit=d11a64c7c45e52ac49b8f8c54bd4fc7143ebffb9 	 equal=82 	 total=132 	 percentage=62.121212121212125
iteration=133 	 commit=d7e17811b16e2b340fa288b3f3a9f85c4e214a1f 	 equal=83 	 total=133 	 percentage=62.40601503759399
iteration=134 	 commit=5d5eb6fed5940e130e749d632da916356568fa08 	 equal=84 	 total=134 	 percentage=62.68656716417911
iteration=135 	 commit=610c6392cbc0c0bd97d146bee9853383cf094241 	 equal=85 	 total=135 	 percentage=62.96296296296296
iteration=136 	 commit=1f324b7998371b09b452e7a6b12ce5a7514adcd0 	 equal=86 	 total=136 	 percentage=63.23529411764706
iteration=137 	 commit=c4015330170081de77a1c39c44a7bfae1ca176bd 	 equal=87 	 total=137 	 percentage=63.503649635036496
iteration=138 	 commit=31859403019c9397d8d30536bb768a022a73b623 	 equal=88 	 total=138 	 percentage=63.76811594202898
iteration=139 	 commit=abe9dcc0f10049b65f71edc28948aff9d3b61423 	 equal=88 	 total=139 	 percentage=63.30935251798561
iteration=140 	 commit=ad2990ec02d3cf9bcde62f88bf1bde67a9d6c6b6 	 equal=88 	 total=140 	 percentage=62.857142857142854
iteration=141 	 commit=9e0e55f8bfa60bddca083ff85699f855c91c42e7 	 equal=89 	 total=141 	 percentage=63.12056737588653
iteration=142 	 commit=40cb9e3c149a2e5295e3dbaad5a3dc2a8e828095 	 equal=89 	 total=142 	 percentage=62.676056338028175
iteration=143 	 commit=678411acba9ba96319e027e0d2209adcc46d2628 	 equal=89 	 total=143 	 percentage=62.23776223776224
iteration=144 	 commit=3970faeb7fc8cee60cc5260ab4102433c37d5d63 	 equal=89 	 total=144 	 percentage=61.80555555555556
iteration=145 	 commit=2db6a8fd2e1e7d9d1ad309d4f4110712f7cb4e5d 	 equal=89 	 total=145 	 percentage=61.37931034482759
iteration=146 	 commit=23daaebc2aaae41daadf4783c06886293fea9d1d 	 equal=89 	 total=146 	 percentage=60.95890410958904
iteration=147 	 commit=5ba69401c162c418188d66dbd70e4220905d57be 	 equal=90 	 total=147 	 percentage=61.224489795918366
iteration=148 	 commit=ecb9672aaaf2fbf39ec841460b3f705f72432ca9 	 equal=90 	 total=148 	 percentage=60.810810810810814
iteration=149 	 commit=06fd6f626e75bc57caa9ff43cfa913b66216cd66 	 equal=90 	 total=149 	 percentage=60.40268456375839
iteration=150 	 commit=b11477eeff03c087c677579cae8c0e6c84ce4c9d 	 equal=91 	 total=150 	 percentage=60.66666666666667
iteration=151 	 commit=dca6f8abbb160697280203953799e07defbaeacf 	 equal=92 	 total=151 	 percentage=60.9271523178808
iteration=152 	 commit=89bed47c4593afa9985596d3dfa2b911be047673 	 equal=92 	 total=152 	 percentage=60.526315789473685
iteration=153 	 commit=251a435566bd798a45629425f3a61df8d61e3ba1 	 equal=93 	 total=153 	 percentage=60.78431372549019
iteration=154 	 commit=5cb3faf69b88f1ee030d89c0d1faa4e1c442b99f 	 equal=94 	 total=154 	 percentage=61.038961038961034
iteration=155 	 commit=d60deb5d8691997b6bb28d88e3b43f322073d146 	 equal=95 	 total=155 	 percentage=61.29032258064516
iteration=156 	 commit=2789000100b068c2c2d419105a930e373acd6675 	 equal=95 	 total=156 	 percentage=60.89743589743589
iteration=157 	 commit=942ae829be5c51b080c7181902ca6b547b7bfb9e 	 equal=96 	 total=157 	 percentage=61.146496815286625
iteration=158 	 commit=6a3df24db46ae48955138419fe1ce46de1f78c37 	 equal=97 	 total=158 	 percentage=61.39240506329114
iteration=159 	 commit=4fe1c6a0b370625bc4878aa24e0c1ad6fbc77072 	 equal=98 	 total=159 	 percentage=61.63522012578616
iteration=160 	 commit=288764df0959a91741a47a124b39c6365af1b005 	 equal=99 	 total=160 	 percentage=61.875
iteration=161 	 commit=2221cbedd7abc311882e101078049e94b2968082 	 equal=99 	 total=161 	 percentage=61.49068322981367
iteration=162 	 commit=9113112445eaddac3d5e14332151c50e73105184 	 equal=99 	 total=162 	 percentage=61.111111111111114
iteration=163 	 commit=b91c26034669f8e49c23e02cc8b0574e1d4cf7b6 	 equal=99 	 total=163 	 percentage=60.73619631901841
iteration=164 	 commit=39d84589046cd4e5025f23400112f5b36c9ce665 	 equal=99 	 total=164 	 percentage=60.36585365853659
iteration=165 	 commit=d03045b014c12ac0ea4187462d75edced1dfc0b3 	 equal=99 	 total=165 	 percentage=60.0
iteration=166 	 commit=71250037c7c237f5f953d322a05cb2375f5cb9af 	 equal=100 	 total=166 	 percentage=60.24096385542169
iteration=167 	 commit=bc8a01657b52c2fe50b66fb917e90cef22921e8d 	 equal=101 	 total=167 	 percentage=60.47904191616767
iteration=168 	 commit=bf15a91fb0a34baf01c942a3ef5dee5fc418660d 	 equal=102 	 total=168 	 percentage=60.71428571428571
iteration=169 	 commit=15bb39b4f40521de03e300c1bbc2b1719c840da8 	 equal=103 	 total=169 	 percentage=60.946745562130175
iteration=170 	 commit=f87a1ffe9c68b39adb648c85deef563a1abbad1c 	 equal=104 	 total=170 	 percentage=61.1764705882353
iteration=171 	 commit=9d4706df0c71ca93836650865694d91e41fb5a8f 	 equal=105 	 total=171 	 percentage=61.40350877192983
iteration=172 	 commit=e7f5137b47710cb83ac91a43327c7faed5067168 	 equal=105 	 total=172 	 percentage=61.04651162790697
iteration=173 	 commit=f7fa0cb2a5bf986d094abadc765f588d10b766b2 	 equal=105 	 total=173 	 percentage=60.69364161849711
iteration=174 	 commit=91128fcd60ab13cca0b1475960c75b07cdca7b04 	 equal=106 	 total=174 	 percentage=60.91954022988506
iteration=175 	 commit=03667195a3333f1aedb6f2452e20bf4f6d2ef138 	 equal=107 	 total=175 	 percentage=61.142857142857146
iteration=176 	 commit=616d0ecc0ae8639c49c9d124157254392672b01a 	 equal=107 	 total=176 	 percentage=60.79545454545454
iteration=177 	 commit=b706e62ead1cb74083c1e7a4db1e3b411aca4a90 	 equal=108 	 total=177 	 percentage=61.016949152542374
iteration=178 	 commit=e6515abca0d1b5e3612532c4a54e71f7a2682a05 	 equal=109 	 total=178 	 percentage=61.23595505617978
iteration=179 	 commit=bf24f18b2cb40cfba8c1a1a4f98ab576ee9e9f3b 	 equal=110 	 total=179 	 percentage=61.452513966480446
iteration=180 	 commit=08d802a3d18fa19c74f38ed910d9e33f80248187 	 equal=111 	 total=180 	 percentage=61.66666666666667
iteration=181 	 commit=2cea76b40e55a0ae56ac9acbd2129fead6ed43e7 	 equal=111 	 total=181 	 percentage=61.32596685082873
iteration=182 	 commit=4819cad05c577c0a5b5e9c5bc13dae5f32afde03 	 equal=112 	 total=182 	 percentage=61.53846153846154
iteration=183 	 commit=bdcbce76b26b901805e85098ef271a7b4167348d 	 equal=112 	 total=183 	 percentage=61.20218579234973
iteration=184 	 commit=ef57e214543e791647d9d817370c70a05c9495eb 	 equal=112 	 total=184 	 percentage=60.86956521739131
iteration=185 	 commit=dc982dad37827d960d3ec2db8cf5ebd19812e082 	 equal=113 	 total=185 	 percentage=61.08108108108108
iteration=186 	 commit=77209fa248c20e6b9c25d55e27ac6bb3431b20d8 	 equal=114 	 total=186 	 percentage=61.29032258064516
iteration=187 	 commit=5d1c0777f3f84b82dde7b34dbccabed1b4767614 	 equal=115 	 total=187 	 percentage=61.49732620320856
iteration=188 	 commit=ed40d14e1f72ea6f9c9aa8ef891a825219a009a2 	 equal=116 	 total=188 	 percentage=61.702127659574465
iteration=189 	 commit=1998691e5687037a77b5addd4ca7533bfbe90553 	 equal=117 	 total=189 	 percentage=61.904761904761905
iteration=190 	 commit=46025e4bd780cf629fa74dd97a3adcf484f6bcc2 	 equal=117 	 total=190 	 percentage=61.578947368421055
iteration=191 	 commit=ed75672f5657ede91cd02fca42970cf0ea3caeb2 	 equal=118 	 total=191 	 percentage=61.78010471204188
iteration=192 	 commit=e44d3276af3c4b3c57100bf268c6ab388a372168 	 equal=118 	 total=192 	 percentage=61.458333333333336
iteration=193 	 commit=942acc65bf5d6b2633ccf3b67003b68b151bd875 	 equal=118 	 total=193 	 percentage=61.13989637305699
iteration=194 	 commit=ef43c650ab78104602be44cfbbeddb0b99372fb8 	 equal=119 	 total=194 	 percentage=61.34020618556701
iteration=195 	 commit=b765dc5e64725eaf667400eda6a05052c80e4cb4 	 equal=119 	 total=195 	 percentage=61.02564102564103
iteration=196 	 commit=20705e1ee95ee0e445b97f1acb90f827769db05e 	 equal=119 	 total=196 	 percentage=60.71428571428571
iteration=197 	 commit=d1db139cb0020c7134428f48649dda7cd81c9719 	 equal=119 	 total=197 	 percentage=60.40609137055838
iteration=198 	 commit=ddf6d7bf464f418832092be3772ae2f972c61011 	 equal=120 	 total=198 	 percentage=60.60606060606061
iteration=199 	 commit=37609184a60b42215a79282bbe88aaef71aa9e2f 	 equal=121 	 total=199 	 percentage=60.80402010050251
iteration=200 	 commit=e9e31f60304c80a608711b3d59280a7252a47a08 	 equal=121 	 total=200 	 percentage=60.5
iteration=201 	 commit=6b20d2d312785e19294aaf29ae8178c2ee95f165 	 equal=121 	 total=201 	 percentage=60.19900497512438
iteration=202 	 commit=7ca049d374f506334a360511435cdbd33fd3c6f7 	 equal=122 	 total=202 	 percentage=60.396039603960396
iteration=203 	 commit=027e165bb50290d38a8a264d7014e33b289cb511 	 equal=123 	 total=203 	 percentage=60.591133004926114
iteration=204 	 commit=04e4b702056ecc1f1abd28f7b17537b27c86150c 	 equal=124 	 total=204 	 percentage=60.78431372549019
iteration=205 	 commit=4a253ba0dcd9237aec9c2cb84283bfb4bf1e0cc3 	 equal=125 	 total=205 	 percentage=60.97560975609756
iteration=206 	 commit=fe493272d2261e1f0b547cd39bd91e44ebc580bb 	 equal=126 	 total=206 	 percentage=61.165048543689316
iteration=207 	 commit=ec8f843fa199fb6f3aa0a35929cd886c4797fd2d 	 equal=127 	 total=207 	 percentage=61.35265700483091
iteration=208 	 commit=8e97d8182e6d75daa87431f095b000f87ac6f597 	 equal=128 	 total=208 	 percentage=61.53846153846154
iteration=209 	 commit=68958f9c9199dad97dcd10700df3746b2cd9b8a3 	 equal=129 	 total=209 	 percentage=61.72248803827751
iteration=210 	 commit=837c4864b3ff54600b3900a8e55e7cdf6001b468 	 equal=129 	 total=210 	 percentage=61.42857142857143
iteration=211 	 commit=03bcd1dfff5843f3fa867b42bbeea3bf8f7ad1dd 	 equal=130 	 total=211 	 percentage=61.61137440758294
iteration=212 	 commit=d8f82d88dc555fd1cc93067d0b7db5c5a8a8caf0 	 equal=131 	 total=212 	 percentage=61.79245283018868
iteration=213 	 commit=317a16a12f536a3ee597adf43e16b0a3072c3272 	 equal=132 	 total=213 	 percentage=61.97183098591549
