nohup: ignoring input
iteration=0 	 commit=857ef82edf81e31565a08c9303bc27069a27e75e 	 equal=0 	 total=0 	 percentage=0.0
iteration=26 	 commit=30d1f909eda9c20672bf4d9832723c231287fc03 	 equal=12 	 total=26 	 percentage=46.15384615384615
iteration=27 	 commit=8359b90057ca881c8148b51c3d61e0cf8201746a 	 equal=13 	 total=27 	 percentage=48.148148148148145
iteration=28 	 commit=11c25c0e9e1e5726badf6420013413d3a4df24fb 	 equal=14 	 total=28 	 percentage=50.0
iteration=29 	 commit=b99308a33c77ad65a5d016b2097cebc2fee045dd 	 equal=15 	 total=29 	 percentage=51.724137931034484
iteration=30 	 commit=170a44b222d56c5310bb938246c1212c30089723 	 equal=16 	 total=30 	 percentage=53.333333333333336
iteration=31 	 commit=0808d7585198158fb3abdbb83fa29ed82bd48fb1 	 equal=17 	 total=31 	 percentage=54.83870967741935
iteration=32 	 commit=2eff8ef5042d432d00064f7612a579cf5aff09bb 	 equal=17 	 total=32 	 percentage=53.125
iteration=33 	 commit=60d8ae100307770ecd5f168e47bcb3ff6683480a 	 equal=17 	 total=33 	 percentage=51.515151515151516
iteration=34 	 commit=53f22aed41a1cb0d2d23e8085c718b0601384640 	 equal=18 	 total=34 	 percentage=52.94117647058824
iteration=35 	 commit=13370c536c3b9f2e9f6e1cf626cad2dceaf2b8c5 	 equal=19 	 total=35 	 percentage=54.285714285714285
iteration=36 	 commit=054be18721c72f5fb97fc81f0ac23aa40e8f9859 	 equal=20 	 total=36 	 percentage=55.55555555555556
iteration=37 	 commit=64f81108db99383169d058c3dce3bd0d8a46bc29 	 equal=21 	 total=37 	 percentage=56.75675675675676
iteration=38 	 commit=ead7079f1dd691e436f6422f540ee4b4f191cb8d 	 equal=22 	 total=38 	 percentage=57.89473684210527
iteration=39 	 commit=82add753e511de10f6d3f633ac5903b0765791d6 	 equal=22 	 total=39 	 percentage=56.41025641025641
iteration=40 	 commit=b3ffdc599199868b7103af69231652f904b15669 	 equal=22 	 total=40 	 percentage=55.00000000000001
iteration=41 	 commit=e744ee13382d810246e94256c488bb7ebc000789 	 equal=23 	 total=41 	 percentage=56.09756097560976
iteration=42 	 commit=ab8dbdcce50cb4a210177d8a700a3fb765006766 	 equal=23 	 total=42 	 percentage=54.761904761904766
iteration=43 	 commit=8c50acb9d2522d4a2a80a929081e9f83af0bec90 	 equal=23 	 total=43 	 percentage=53.48837209302325
iteration=44 	 commit=92fcd25e9d1c37ece7eb9ba58bca2e69cc3a7582 	 equal=23 	 total=44 	 percentage=52.27272727272727
iteration=45 	 commit=9b0170dd03cfc1be16ee1842986e26df996c1852 	 equal=24 	 total=45 	 percentage=53.333333333333336
iteration=46 	 commit=2239961279c065d329d02d2454d9ed3d07cb4937 	 equal=25 	 total=46 	 percentage=54.347826086956516
iteration=47 	 commit=18834ff62bc55c4e3d201b690463f9c056901082 	 equal=26 	 total=47 	 percentage=55.319148936170215
iteration=48 	 commit=03a6f3f9c9084be558906e1969947fa99068a5d8 	 equal=27 	 total=48 	 percentage=56.25
iteration=49 	 commit=d42e88d5b39bf964d4aa4b360655cfa2524e7736 	 equal=27 	 total=49 	 percentage=55.10204081632652
iteration=50 	 commit=fae874c8cae771d8693068266767729bb6c3b95a 	 equal=27 	 total=50 	 percentage=54.0
iteration=51 	 commit=0b1f7e412b23a30c6b9f2f6fb459bbbd4f8d3da8 	 equal=27 	 total=51 	 percentage=52.94117647058824
iteration=52 	 commit=a8de1a70d146de3c9e527485dbc26ef4e3c5f3c6 	 equal=27 	 total=52 	 percentage=51.92307692307693
iteration=53 	 commit=7db98a18fe8513bc13c825bce0a13ac220d04fa2 	 equal=27 	 total=53 	 percentage=50.943396226415096
iteration=54 	 commit=a7029a5b4c9d7b2df012449912459d593ee1972f 	 equal=27 	 total=54 	 percentage=50.0
iteration=55 	 commit=4f31b7f242ecbc765d67920b11560e24445f8496 	 equal=28 	 total=55 	 percentage=50.90909090909091
iteration=56 	 commit=b475d0593c13c9fc0348c83af137953c8a82be4c 	 equal=28 	 total=56 	 percentage=50.0
iteration=57 	 commit=862a2858b07f5f83f8ee3e055a320afd62eed9fb 	 equal=28 	 total=57 	 percentage=49.122807017543856
iteration=58 	 commit=364450bf8d8e7acdc624d13137f98a9e8432a714 	 equal=28 	 total=58 	 percentage=48.275862068965516
iteration=59 	 commit=f6d358ff42feb48c63c07e9568ad573962ec59ea 	 equal=28 	 total=59 	 percentage=47.45762711864407
iteration=60 	 commit=7980c79d69fc8b2b51d78dcf2eb1f955f8917550 	 equal=28 	 total=60 	 percentage=46.666666666666664
iteration=61 	 commit=5e8c50cc8d912ddeffa51184f1d32138f25a157e 	 equal=28 	 total=61 	 percentage=45.90163934426229
iteration=62 	 commit=7218761fe1197ebc0f41053b2cd7c6bd2679b737 	 equal=29 	 total=62 	 percentage=46.774193548387096
iteration=63 	 commit=7428ca944d1b0f3724a672731e5bb0462b7727ec 	 equal=30 	 total=63 	 percentage=47.61904761904761
iteration=64 	 commit=24b27e59489e7d40cb9b0a0d0c04b9f241f89e57 	 equal=31 	 total=64 	 percentage=48.4375
iteration=65 	 commit=f8fe5f8560172e10e9b739eabd23ff0c190c8ced 	 equal=31 	 total=65 	 percentage=47.69230769230769
iteration=66 	 commit=b784934049313340b393ae3d6e51206c04953984 	 equal=31 	 total=66 	 percentage=46.96969696969697
iteration=67 	 commit=16fe97592812003baa15c5da5375b26d1e2eb7b3 	 equal=31 	 total=67 	 percentage=46.26865671641791
iteration=68 	 commit=29b9fd605e4e7e6c3b52a0cee7ea487e825950a7 	 equal=31 	 total=68 	 percentage=45.588235294117645
iteration=69 	 commit=993bd6132972a41b6f1deb64b923cad87cdd4d9a 	 equal=31 	 total=69 	 percentage=44.927536231884055
iteration=70 	 commit=09fae1b5d3e0fd384fb6fe48e75f258d29511202 	 equal=31 	 total=70 	 percentage=44.285714285714285
iteration=71 	 commit=aaed6782e8d8f8de7fc27fd4397224d153d159e4 	 equal=31 	 total=71 	 percentage=43.66197183098591
iteration=72 	 commit=08d00b25d8470a6c114403cbafc6a73c234b6621 	 equal=32 	 total=72 	 percentage=44.44444444444444
iteration=73 	 commit=bf90247a632222b3ad4ac6afb0c9abf541990ba7 	 equal=32 	 total=73 	 percentage=43.83561643835616
iteration=74 	 commit=13a354f81e76eb2edf0caa1172ba43ab94e1521d 	 equal=32 	 total=74 	 percentage=43.24324324324324
iteration=75 	 commit=d65a92b951079d315e17e20ba9e7b8423d19397e 	 equal=33 	 total=75 	 percentage=44.0
iteration=76 	 commit=a69dd76eacba5a460a02c620d04379a2c5325e89 	 equal=33 	 total=76 	 percentage=43.42105263157895
iteration=77 	 commit=e36003e9b86846a9f67d828d3c1fda1f0eda3226 	 equal=33 	 total=77 	 percentage=42.857142857142854
iteration=78 	 commit=2accfbd6f35c84c0380763a9d1b3be0696ef0211 	 equal=33 	 total=78 	 percentage=42.30769230769231
iteration=79 	 commit=858cb585d79ae9702aa0cc9d593ac8bb8ad19248 	 equal=33 	 total=79 	 percentage=41.77215189873418
iteration=80 	 commit=0c440812db5f3f8929db87ff840bc51fd09a8af3 	 equal=33 	 total=80 	 percentage=41.25
iteration=81 	 commit=436ce2c6e9e1b729152cfd69f7646395067d8db1 	 equal=33 	 total=81 	 percentage=40.74074074074074
WARNING: Could not compile fuzz targets!
iteration=82 	 commit=a1312f7b190df545fb7ec90e23cc4a9b6328af00 	 equal=33 	 total=81 	 percentage=40.74074074074074
iteration=83 	 commit=01e99bbac1884b8c5bd753ed0e234994df75a007 	 equal=33 	 total=82 	 percentage=40.243902439024396
iteration=84 	 commit=dd6d7f031f6c4c1a5a62fd5f5e7b99dc61888143 	 equal=33 	 total=83 	 percentage=39.75903614457831
iteration=85 	 commit=f7fe4db91b37fc808d5ca4b90b84a61dd4e6cf4a 	 equal=33 	 total=84 	 percentage=39.285714285714285
iteration=86 	 commit=a106899acd72c44a467aa41715b7c684ce12bbf9 	 equal=33 	 total=85 	 percentage=38.82352941176471
iteration=87 	 commit=ffaeff82d313bfa7f55ce6a58e9f19836cdc1205 	 equal=33 	 total=86 	 percentage=38.372093023255815
iteration=88 	 commit=13bdd8bcdf2cec388c734271252ef1dade52ff57 	 equal=33 	 total=87 	 percentage=37.93103448275862
iteration=89 	 commit=7d7694ae6a57cbe3e90c117b13663a6597fb44ea 	 equal=33 	 total=88 	 percentage=37.5
iteration=90 	 commit=b3540f99325475ff3cf92bf29890e4dc08f05c3f 	 equal=34 	 total=89 	 percentage=38.20224719101123
iteration=91 	 commit=a5084f1522f84121592504fd0204598053f6426b 	 equal=34 	 total=90 	 percentage=37.77777777777778
iteration=92 	 commit=565a751ca2ee4846a305a236874d702cb6281586 	 equal=35 	 total=91 	 percentage=38.46153846153847
iteration=93 	 commit=f6497e03d192f3e87ff5b5d4b1ef281ffd1e0934 	 equal=36 	 total=92 	 percentage=39.130434782608695
iteration=94 	 commit=b7b59b7fe98ff5b65f5dd6de24209d4ac126a332 	 equal=37 	 total=93 	 percentage=39.784946236559136
iteration=95 	 commit=890611200ae097fd950b7092c652250823e6eddb 	 equal=37 	 total=94 	 percentage=39.361702127659576
iteration=96 	 commit=ce45f85c616d16e955dd8d8b5e40b20d9a1fea11 	 equal=37 	 total=95 	 percentage=38.94736842105263
iteration=97 	 commit=761d833372110785c75f18d27e166e853bbe2eef 	 equal=38 	 total=96 	 percentage=39.58333333333333
iteration=98 	 commit=3875d9af4c7c87be36dd6c56e7081cd3a2d4b94f 	 equal=38 	 total=97 	 percentage=39.175257731958766
iteration=99 	 commit=ad3318ddc89e83606144f5dbe02337a9108495a7 	 equal=38 	 total=98 	 percentage=38.775510204081634
iteration=100 	 commit=7184475a98d5976a4e8005141cf7f3e275698c95 	 equal=38 	 total=99 	 percentage=38.38383838383838
iteration=101 	 commit=c180e7a4371c13eeeef27605016b782f63e3a871 	 equal=38 	 total=100 	 percentage=38.0
iteration=102 	 commit=fbe3e002bc6846e904b373b63538b33c13fda1ae 	 equal=39 	 total=101 	 percentage=38.613861386138616
iteration=103 	 commit=b5b77a72b468d7477eea5c6ee9198f55df51ff04 	 equal=39 	 total=102 	 percentage=38.23529411764706
iteration=104 	 commit=97dfccb6325e54d45c4440b6dd037619d88688cc 	 equal=39 	 total=103 	 percentage=37.86407766990291
iteration=105 	 commit=1b363fa6b0871de32d37b8230bbd6cf694bed708 	 equal=39 	 total=104 	 percentage=37.5
iteration=106 	 commit=fa244212161bbdcfc26dc3c1019553b06f5ccf10 	 equal=39 	 total=105 	 percentage=37.142857142857146
iteration=107 	 commit=d84fd77bf827a542e30384d18123cd43d8f3c799 	 equal=40 	 total=106 	 percentage=37.735849056603776
iteration=108 	 commit=04dab1e82db2b6b038cda57a1918e132da6e58b5 	 equal=40 	 total=107 	 percentage=37.38317757009346
iteration=109 	 commit=394be58371fdf04d531bae133aed3ae11403589b 	 equal=41 	 total=108 	 percentage=37.96296296296296
iteration=110 	 commit=217546ae435f44e6384fc2ffc4bd0bac91164fa4 	 equal=41 	 total=109 	 percentage=37.61467889908257
iteration=111 	 commit=8aa1638ccc730eb5645f2d2d67ce9530b8c3e927 	 equal=41 	 total=110 	 percentage=37.27272727272727
iteration=112 	 commit=89ea0814333c1e5bbbc33cf1dd0df7762aaa75e1 	 equal=42 	 total=111 	 percentage=37.83783783783784
iteration=113 	 commit=7835716cef5b69dc5b7939837b1a4a10f838a709 	 equal=42 	 total=112 	 percentage=37.5
iteration=114 	 commit=cb1787f03348abe08fddb8a5eca51f57ba7f7eef 	 equal=42 	 total=113 	 percentage=37.16814159292036
iteration=115 	 commit=1842d7c86574e5ac6494423a5e3205c3fedd74b4 	 equal=43 	 total=114 	 percentage=37.719298245614034
iteration=116 	 commit=bc2bb96cd76c1c54a9de54de3b0ce5c832bd67e3 	 equal=43 	 total=115 	 percentage=37.391304347826086
iteration=117 	 commit=5cb1700702a6ba9990439d0deb7ba7ade113ed68 	 equal=43 	 total=116 	 percentage=37.06896551724138
iteration=118 	 commit=7dc03292502cf91a116766d2ab2c4f8fc23e4ab4 	 equal=44 	 total=117 	 percentage=37.60683760683761
iteration=119 	 commit=90ea4af4a19f2d86eb2148e12e2c38ba9a8de738 	 equal=44 	 total=118 	 percentage=37.28813559322034
iteration=120 	 commit=a744b1197569b66b6b009ca2c8052b89401e852b 	 equal=45 	 total=119 	 percentage=37.81512605042017
iteration=121 	 commit=c9d7b865b679bc6887028c3373250bd6b3e7d02b 	 equal=46 	 total=120 	 percentage=38.333333333333336
iteration=122 	 commit=e3a66311237bd7a6e390d3da8beb5ad74fcee5d0 	 equal=46 	 total=121 	 percentage=38.01652892561984
iteration=123 	 commit=434aecf327263abedd297e9cecb7d8e30c462c3d 	 equal=46 	 total=122 	 percentage=37.704918032786885
iteration=124 	 commit=abd88841ef00c9ab85f0f44dc55dcacbde36fa41 	 equal=46 	 total=123 	 percentage=37.39837398373984
iteration=125 	 commit=42e5441888c2569fd266ca73476b2b43b2cf9176 	 equal=47 	 total=124 	 percentage=37.903225806451616
iteration=126 	 commit=01b6ca34b709f89f7bf51ca3594c9f6ba4512c82 	 equal=47 	 total=125 	 percentage=37.6
iteration=127 	 commit=4ade4e8a0da661590425810b4f18d0424043f157 	 equal=47 	 total=126 	 percentage=37.301587301587304
iteration=128 	 commit=d1f14c829aee13662fdf47ce3830a9c6e2450afb 	 equal=48 	 total=127 	 percentage=37.79527559055118
iteration=129 	 commit=b43133b3613dd91154ebf942af390fac98a410ef 	 equal=48 	 total=128 	 percentage=37.5
iteration=130 	 commit=ee5e39835c90897b8d43d547c1919b6b45d10465 	 equal=48 	 total=129 	 percentage=37.2093023255814
iteration=131 	 commit=143434ac785f8a97710f494743f887609dffdc73 	 equal=48 	 total=130 	 percentage=36.92307692307693
iteration=132 	 commit=4dc4b2efac7cdf67c644daec3dd883d21bed70f8 	 equal=48 	 total=131 	 percentage=36.6412213740458
iteration=133 	 commit=e175eb1ffbd538a1e30c8b5c205a4b44331d35ed 	 equal=48 	 total=132 	 percentage=36.36363636363637
iteration=134 	 commit=4be85e1b37993b84c9cec77b3aa3bc2e47376961 	 equal=49 	 total=133 	 percentage=36.84210526315789
iteration=135 	 commit=9cab7a24fd047aa723807ffa00d7b8140061a26c 	 equal=50 	 total=134 	 percentage=37.3134328358209
iteration=136 	 commit=39df0ced1893caa2d2ee36f422200dfd49cc50a0 	 equal=51 	 total=135 	 percentage=37.77777777777778
iteration=137 	 commit=2705f55221073b837eeab0dd5fe05337689ee773 	 equal=52 	 total=136 	 percentage=38.23529411764706
iteration=138 	 commit=4679be7c2b7491d5db33eb9efd46f4a463fc85f8 	 equal=52 	 total=137 	 percentage=37.95620437956204
iteration=139 	 commit=935676cdad81390a105c8dd4bcd1be75d0724477 	 equal=52 	 total=138 	 percentage=37.68115942028986
iteration=140 	 commit=8ff2ed2fe1b52e0da579057949a7fbed0b6604fe 	 equal=52 	 total=139 	 percentage=37.410071942446045
iteration=141 	 commit=6bdaf38d1283bc6436f6887c656030fde798aee3 	 equal=52 	 total=140 	 percentage=37.142857142857146
iteration=142 	 commit=e018ab98bea53daa79602660dc80d02f1d99dc0e 	 equal=52 	 total=141 	 percentage=36.87943262411347
iteration=143 	 commit=19fefd3a4b2a6dac486a721e653d8e81efbbb393 	 equal=52 	 total=142 	 percentage=36.61971830985916
iteration=144 	 commit=cdc0e74ee6611fe36ea150184453e3148c4c9202 	 equal=52 	 total=143 	 percentage=36.36363636363637
iteration=145 	 commit=b50d5cea2b9ebc10d6c329b15d4cf7c5d8a209f4 	 equal=52 	 total=144 	 percentage=36.11111111111111
iteration=146 	 commit=3d3c23b39fd70c514b1210ef10e9828f2ebf6fc6 	 equal=52 	 total=145 	 percentage=35.86206896551724
iteration=147 	 commit=2bb9ee89fa8617bf5d110ec7242d409a85cd806f 	 equal=52 	 total=146 	 percentage=35.61643835616438
iteration=148 	 commit=96db0fff50dbba1a36159d1ea8881846e53131d5 	 equal=52 	 total=147 	 percentage=35.374149659863946
iteration=149 	 commit=99663e95f8b175a519488a0a64313ce085237a79 	 equal=52 	 total=148 	 percentage=35.13513513513514
iteration=150 	 commit=1153ddccb6211b62857e21b6fda34362a4a1955a 	 equal=52 	 total=149 	 percentage=34.899328859060404
iteration=151 	 commit=8d091a640bc61b4db26ed3639ce6a4a1a609ab7b 	 equal=52 	 total=150 	 percentage=34.66666666666667
iteration=152 	 commit=2c0b7a8ff65c9446b122b2951f8af742d729e168 	 equal=52 	 total=151 	 percentage=34.437086092715234
iteration=153 	 commit=faa3e537e1108c15477e4b3b6ea255930ac7d63e 	 equal=53 	 total=152 	 percentage=34.868421052631575
iteration=154 	 commit=0a5e99d7eeda0f33e58b4a8843d123d358d52da8 	 equal=53 	 total=153 	 percentage=34.64052287581699
iteration=155 	 commit=d1f9149d8acf5d77313d7fea1dec11f9a9d5e6f0 	 equal=54 	 total=154 	 percentage=35.064935064935064
iteration=156 	 commit=ee079481c9d394ee4c9730a20f8088cc1bb8800a 	 equal=54 	 total=155 	 percentage=34.83870967741935
iteration=157 	 commit=639b48625f485ebea89758700675473e56d5fe1d 	 equal=54 	 total=156 	 percentage=34.61538461538461
iteration=158 	 commit=dd70604cec337bf338f06f29d0597fead45b3ea3 	 equal=54 	 total=157 	 percentage=34.394904458598724
iteration=159 	 commit=34c783e2fe29cfee08a48fa07dcef3145ac7df74 	 equal=54 	 total=158 	 percentage=34.177215189873415
iteration=160 	 commit=82d00098855abd06d8a5975656cb94c65a0423bd 	 equal=55 	 total=159 	 percentage=34.59119496855346
iteration=161 	 commit=baed0e32f957393ce28946a66c1b5653db251fc5 	 equal=56 	 total=160 	 percentage=35.0
iteration=162 	 commit=3c7c436303b500feae3055b8cc28b6ab1c7fa5d6 	 equal=56 	 total=161 	 percentage=34.78260869565217
iteration=163 	 commit=9b14f5f85afb23fc761ca6d78fe07bea718b58b1 	 equal=57 	 total=162 	 percentage=35.18518518518518
iteration=164 	 commit=0fd9a249decbd5b897df85caec83562096706697 	 equal=58 	 total=163 	 percentage=35.58282208588957
iteration=165 	 commit=7a18a2de59caa16fd1e1ec035ffc41595a11d89d 	 equal=59 	 total=164 	 percentage=35.97560975609756
iteration=166 	 commit=5d7c7d51326fda504aa7f8afe8ed155c13b55a48 	 equal=60 	 total=165 	 percentage=36.36363636363637
iteration=167 	 commit=192e92d6818846f49894e5a9f038150d3e3c5872 	 equal=61 	 total=166 	 percentage=36.74698795180723
iteration=168 	 commit=1b9f4817c804f72ddd97a573114e770d1879382c 	 equal=61 	 total=167 	 percentage=36.52694610778443
iteration=169 	 commit=d9940f620723cf4b032c8ac186a176b472465240 	 equal=61 	 total=168 	 percentage=36.30952380952381
iteration=170 	 commit=f7d5419816d85d0b996c403e788bb707b552524f 	 equal=61 	 total=169 	 percentage=36.09467455621302
iteration=171 	 commit=9928ee0a52f9039021f0d6f6d00f7e5618c8e125 	 equal=61 	 total=170 	 percentage=35.88235294117647
iteration=172 	 commit=66f796e74c1082ab433f94d1b7ceff6553fc0c36 	 equal=61 	 total=171 	 percentage=35.67251461988304
iteration=173 	 commit=a3eac818d5e2a782c5f96d7e915509f1cd5881cd 	 equal=61 	 total=172 	 percentage=35.46511627906977
iteration=174 	 commit=cfc19ff1b6067b83baef5cfb0493b9bd86d3ec15 	 equal=62 	 total=173 	 percentage=35.83815028901734
iteration=175 	 commit=80495124b29d8abf0ec40ae625f5bcb5ef623f42 	 equal=63 	 total=174 	 percentage=36.206896551724135
iteration=176 	 commit=2c21a4778dd2c12d1e24bd7a265edc97947209a9 	 equal=64 	 total=175 	 percentage=36.57142857142857
iteration=177 	 commit=14b8dee96fb5a4d9bab2d884ab9d5600f42594dc 	 equal=64 	 total=176 	 percentage=36.36363636363637
iteration=178 	 commit=11c88033d40a4bdabfe7d89f9f078863b61814ef 	 equal=65 	 total=177 	 percentage=36.72316384180791
iteration=179 	 commit=54feb0ad2a5752b68254d0efd9b4249f196b8ae5 	 equal=66 	 total=178 	 percentage=37.07865168539326
iteration=180 	 commit=b733c50bc0f21059b5dde2e565171a3ce36f914d 	 equal=67 	 total=179 	 percentage=37.43016759776536
iteration=181 	 commit=a93744423d432482116d1bd4f41660a9f4232ed4 	 equal=67 	 total=180 	 percentage=37.22222222222222
iteration=182 	 commit=9957c450731e131c184c9f7c9fe282dbac1258f3 	 equal=68 	 total=181 	 percentage=37.569060773480665
iteration=183 	 commit=0ac91cc657ff18f48675183f09fc4a2102fe8dd4 	 equal=69 	 total=182 	 percentage=37.91208791208791
iteration=184 	 commit=d9779744f9e1e7211933e12701a05c80c93c9de2 	 equal=69 	 total=183 	 percentage=37.704918032786885
iteration=185 	 commit=ed5a01d922269f1241afeb5d19fde4330d481964 	 equal=69 	 total=184 	 percentage=37.5
iteration=186 	 commit=d43f93ff9304fa7e6b7936115752b394b57092cd 	 equal=70 	 total=185 	 percentage=37.83783783783784
iteration=187 	 commit=3f2879bf60397a9fdfd6b80d073a9d21b88fac1e 	 equal=70 	 total=186 	 percentage=37.634408602150536
iteration=188 	 commit=ee1e535298ca78a8e7407e25044d7ddf563273e4 	 equal=70 	 total=187 	 percentage=37.4331550802139
iteration=189 	 commit=4b4a9583b45c0344779344d17f3c84f75463233b 	 equal=70 	 total=188 	 percentage=37.234042553191486
iteration=190 	 commit=da2ba024a53abaa8f87783aed54416b2b22ffc06 	 equal=70 	 total=189 	 percentage=37.03703703703704
iteration=191 	 commit=e5d468ea9c4457e52c3d31347b63629a7a8e4c6b 	 equal=71 	 total=190 	 percentage=37.368421052631575
iteration=192 	 commit=21d9e6e0fb31a9d77d2f2ec981e158dd0c2c496b 	 equal=72 	 total=191 	 percentage=37.696335078534034
iteration=193 	 commit=98af5054392b34eb390ca08d329547a9cfa24dcd 	 equal=73 	 total=192 	 percentage=38.02083333333333
iteration=194 	 commit=1df0ace0b4014152d10fe6772ecbf3cb2d014206 	 equal=74 	 total=193 	 percentage=38.34196891191709
iteration=195 	 commit=4af267c07b935dc1bfaf1889c63a29f8fa15025b 	 equal=74 	 total=194 	 percentage=38.144329896907216
iteration=196 	 commit=e1123aa80ccfb3fe42afa24f96ae16d4b7ca5683 	 equal=74 	 total=195 	 percentage=37.94871794871795
iteration=197 	 commit=bf2613b975a608d2ea33b4d7a6f7f57402ec6225 	 equal=74 	 total=196 	 percentage=37.755102040816325
iteration=198 	 commit=a4b26efa1fc3410ac7f1dee716c919738bce6f82 	 equal=74 	 total=197 	 percentage=37.56345177664975
iteration=199 	 commit=ed6db9d86b2aa32c616c96701da3b8d3bfe7c2c9 	 equal=74 	 total=198 	 percentage=37.37373737373738
iteration=200 	 commit=ee3c4e43ae0e6368a811ac6e9153c734df5c68ea 	 equal=74 	 total=199 	 percentage=37.185929648241206
iteration=201 	 commit=6d4e4d0cce85f6e4fec0f10666378564f8aabc43 	 equal=75 	 total=200 	 percentage=37.5
iteration=202 	 commit=89158b9ad12a67e86bcc77119aeead6bc4d04dd6 	 equal=75 	 total=201 	 percentage=37.3134328358209
iteration=203 	 commit=1fdac25f66f885bb59766309e2cc6775ae5a1197 	 equal=76 	 total=202 	 percentage=37.62376237623762
iteration=204 	 commit=1017744c942e90e48b3434e4ef34d3d4d208757a 	 equal=76 	 total=203 	 percentage=37.4384236453202
iteration=205 	 commit=f757d74898be4b3d4aa06143f81c31284701b998 	 equal=77 	 total=204 	 percentage=37.745098039215684
iteration=206 	 commit=bd2370c0543608222c726b65d62574099852ee5a 	 equal=77 	 total=205 	 percentage=37.5609756097561
iteration=207 	 commit=dbfd68ae3a8b4e7d12da123f1d4fddf30bcfc10b 	 equal=78 	 total=206 	 percentage=37.86407766990291
iteration=208 	 commit=801b925edf39a57b5ff87021007a8ac8a582fac9 	 equal=79 	 total=207 	 percentage=38.164251207729464
iteration=209 	 commit=a201f859cd2644812016d8012b3cf44b12120fd9 	 equal=80 	 total=208 	 percentage=38.46153846153847
iteration=210 	 commit=84cc738166a700e5944641d4ab6f722444877ed4 	 equal=80 	 total=209 	 percentage=38.27751196172249
iteration=211 	 commit=81f0273d54aa9de663253b197b3c8228d659cc36 	 equal=80 	 total=210 	 percentage=38.095238095238095
iteration=212 	 commit=3f46c67c6989f480bd932428aa1705f6625dbabf 	 equal=80 	 total=211 	 percentage=37.91469194312796
iteration=213 	 commit=6c7459e455a4f7d95c7700e9326bb12396e6eb1f 	 equal=81 	 total=212 	 percentage=38.20754716981132
