nohup: ignoring input
iteration=0 	 commit=90771bcd562836b6ce290c8b0091164ffb3a565a 	 equal=0 	 total=0 	 percentage=0.0
iteration=26 	 commit=18d85181e9b839fe8adc2bcc24879014f011a747 	 equal=27 	 total=52 	 percentage=51.92307692307693
iteration=27 	 commit=33f1b16788b86d4501f82678090d209364b3ca49 	 equal=27 	 total=54 	 percentage=50.0
iteration=28 	 commit=7a092f8af2568d61993a8cc2e7a35a998d7d37be 	 equal=29 	 total=56 	 percentage=51.78571428571429
iteration=29 	 commit=a6214606661af40c852e9413f7d3ff5b118a5176 	 equal=29 	 total=58 	 percentage=50.0
iteration=30 	 commit=0a2e5e98b353a987ea69985d2283bba569a7e063 	 equal=29 	 total=60 	 percentage=48.333333333333336
iteration=31 	 commit=277644d8a4c2723aaa7049cacd6c852f9a539335 	 equal=29 	 total=62 	 percentage=46.774193548387096
iteration=32 	 commit=25840917ad378bc7accad791de981e052a8481f2 	 equal=31 	 total=64 	 percentage=48.4375
iteration=33 	 commit=7b4da459997bcf88794cb41969bde4d289a46c1d 	 equal=33 	 total=66 	 percentage=50.0
iteration=34 	 commit=cad3e7d8754954becc7bd991049a4e79b334ed27 	 equal=35 	 total=68 	 percentage=51.470588235294116
iteration=35 	 commit=442fa64e416a798b94b33dfa95e0031648864e1a 	 equal=37 	 total=70 	 percentage=52.85714285714286
iteration=36 	 commit=f01c22704826d1587fb8d91b253752b13c6713ba 	 equal=37 	 total=72 	 percentage=51.388888888888886
iteration=37 	 commit=eafc7e30524af3d56b42238d68b9e2af10617c11 	 equal=39 	 total=74 	 percentage=52.702702702702695
iteration=38 	 commit=1091090144eb95d9006634ac7196140932d4c73d 	 equal=41 	 total=76 	 percentage=53.94736842105263
iteration=39 	 commit=781bdb72635e4bbcef85c81ba642be43addce182 	 equal=43 	 total=78 	 percentage=55.12820512820513
iteration=40 	 commit=db67c2d15e72b457bc37766bb801358179c144b7 	 equal=45 	 total=80 	 percentage=56.25
iteration=41 	 commit=13b99f8f3a3174331ad52780ca7d354044bbe570 	 equal=46 	 total=82 	 percentage=56.09756097560976
iteration=42 	 commit=c4d31e9b06a06d3876a86fc2166ee52c641e95a0 	 equal=48 	 total=84 	 percentage=57.14285714285714
iteration=43 	 commit=fb0489937cbf2d05eb3561e47b7286d94f91fdd3 	 equal=50 	 total=86 	 percentage=58.139534883720934
iteration=44 	 commit=470e40204fa57c7bf6899023bc6e3097582f6397 	 equal=52 	 total=88 	 percentage=59.09090909090909
iteration=45 	 commit=070abb3aae33ce9ce22310993d6d6abcadcb66cd 	 equal=54 	 total=90 	 percentage=60.0
iteration=46 	 commit=1dcf5303e138dd6d717058de0958efc42a05b8e4 	 equal=54 	 total=92 	 percentage=58.69565217391305
iteration=47 	 commit=8d4d8b5c2f4255b4b003ff1a7af7ba016c68d9a8 	 equal=56 	 total=94 	 percentage=59.57446808510638
iteration=48 	 commit=c6f41df7b581402dfba3c19a1e3df4454c551a01 	 equal=56 	 total=96 	 percentage=58.333333333333336
iteration=49 	 commit=5848777bd7e4f465681a7c4d0acf96a1dbd5b75c 	 equal=58 	 total=98 	 percentage=59.183673469387756
iteration=50 	 commit=254262f3951d96084f48985f8ced01784ecaac98 	 equal=58 	 total=100 	 percentage=57.99999999999999
iteration=51 	 commit=9c243a11a35d118d00ef8947d244ac55c4145640 	 equal=60 	 total=102 	 percentage=58.82352941176471
iteration=52 	 commit=0a5f4b92bbf3fc9cb60d84b2afe5c20f552c6485 	 equal=62 	 total=104 	 percentage=59.61538461538461
iteration=53 	 commit=e000ac8aa5b51e40376cb5f0a3cb12eedd2430b4 	 equal=62 	 total=106 	 percentage=58.490566037735846
iteration=54 	 commit=311335ea46f890e7aaa0c366251c2d1afe901c69 	 equal=64 	 total=108 	 percentage=59.25925925925925
iteration=55 	 commit=b48399eabe5422959724e425b3df54fc9f33850f 	 equal=64 	 total=110 	 percentage=58.18181818181818
iteration=56 	 commit=b1374e94ace05114c28399beccbc30f94d619991 	 equal=66 	 total=112 	 percentage=58.92857142857143
iteration=57 	 commit=92d54fd77a1c6de635bb7503ca58bb8045f6bfef 	 equal=68 	 total=114 	 percentage=59.64912280701754
iteration=58 	 commit=38ec4dd0744075ade3d5cd49d62db6ecda1daa7f 	 equal=70 	 total=116 	 percentage=60.3448275862069
iteration=59 	 commit=020bd2fd3b4235b2175dafa9633d2b191c50e7cd 	 equal=72 	 total=118 	 percentage=61.016949152542374
iteration=60 	 commit=737c52ae13acb40beea4c15e032486b8996f33ec 	 equal=73 	 total=120 	 percentage=60.83333333333333
iteration=61 	 commit=5426f499e886465717377014f3934fb3ca62cf66 	 equal=75 	 total=122 	 percentage=61.47540983606557
iteration=62 	 commit=238b103ba5b40e27f5cb4eac2f6192de896dae26 	 equal=77 	 total=124 	 percentage=62.096774193548384
iteration=63 	 commit=45065882aed7c23d5499910cfe8e6e231177f54d 	 equal=79 	 total=126 	 percentage=62.698412698412696
iteration=64 	 commit=25f9ffa56548c1846c4a1f19308b7f561f7b1ab0 	 equal=81 	 total=128 	 percentage=63.28125
iteration=65 	 commit=61d4eb3a01a8525010fab1d583564cbba172864a 	 equal=83 	 total=130 	 percentage=63.84615384615384
iteration=66 	 commit=1cb6c46b9db2c589f76bee6d760f96fa6bc0c835 	 equal=85 	 total=132 	 percentage=64.39393939393939
iteration=67 	 commit=f258b802306b359d2dce9e86a558c6cb1e6bd68e 	 equal=87 	 total=134 	 percentage=64.92537313432835
iteration=68 	 commit=5bf07456daa30c919df05d0b7a7d37f069fee822 	 equal=88 	 total=136 	 percentage=64.70588235294117
iteration=69 	 commit=7c1a32bb9f3060ed867fae8f1474675e0b3bced8 	 equal=88 	 total=138 	 percentage=63.76811594202898
iteration=70 	 commit=76a2b9d619a78996529e53e08dbe5e56fac497ff 	 equal=90 	 total=140 	 percentage=64.28571428571429
iteration=71 	 commit=28bf544f331798e0cd89901a4473067aee887105 	 equal=92 	 total=142 	 percentage=64.7887323943662
iteration=72 	 commit=dfbdd88c5a5f5c49486122fe89e71bd87d918f0a 	 equal=94 	 total=144 	 percentage=65.27777777777779
iteration=73 	 commit=46c51095d6d92b2099b7f24b32225c499a5538e8 	 equal=96 	 total=146 	 percentage=65.75342465753424
iteration=74 	 commit=c4a2f72e9d38aaaddeeb289332da48ae7d20f6f3 	 equal=96 	 total=148 	 percentage=64.86486486486487
iteration=75 	 commit=71ce9dbe195e7e6300a49a0d2cc3b1bfc3883873 	 equal=96 	 total=150 	 percentage=64.0
iteration=76 	 commit=860943a3705dcfad52ac877826e8b93d2ab1c0a7 	 equal=96 	 total=152 	 percentage=63.1578947368421
iteration=77 	 commit=6dac309a9701d15ac52d895d566ddae2ed49db9b 	 equal=96 	 total=154 	 percentage=62.33766233766234
iteration=78 	 commit=fe7f0e43ee9e17fdba241c65cb3ad34843312e06 	 equal=98 	 total=156 	 percentage=62.82051282051282
iteration=79 	 commit=4958e19faedbda5da699a61009e6c774884d6f8a 	 equal=98 	 total=158 	 percentage=62.0253164556962
iteration=80 	 commit=8ad1c70dc11d897f5b5c5902177a8ace906eb8fe 	 equal=98 	 total=160 	 percentage=61.25000000000001
iteration=81 	 commit=06155116f6ee7f910ac5a8a60e0852c621d72306 	 equal=98 	 total=162 	 percentage=60.49382716049383
iteration=82 	 commit=ec4d8e0895fa512e87dbab761dac19ae9807cdbf 	 equal=99 	 total=164 	 percentage=60.36585365853659
iteration=83 	 commit=c3980af0854e6c7676df64c83484f3e84c88cb35 	 equal=100 	 total=166 	 percentage=60.24096385542169
iteration=84 	 commit=2b14fd7f6ec0a199d647476aaa01861cbbc9fe00 	 equal=100 	 total=168 	 percentage=59.523809523809526
iteration=85 	 commit=024b2fa26a8aba07e529626bf08bfa881693b343 	 equal=102 	 total=170 	 percentage=60.0
iteration=86 	 commit=d99c422dbf11a13122873ae47c89237ab9726430 	 equal=102 	 total=172 	 percentage=59.30232558139535
iteration=87 	 commit=02271af177390d7b04417eee322568f16bbabe3a 	 equal=102 	 total=174 	 percentage=58.620689655172406
iteration=88 	 commit=5b7f711586f1fc7541abba85dfe2c6e90602f8ae 	 equal=102 	 total=176 	 percentage=57.95454545454546
iteration=89 	 commit=979751c407648bd29a6bdf5581ab9e3af42c1223 	 equal=102 	 total=178 	 percentage=57.30337078651685
iteration=90 	 commit=2ac7bddb78afa1b952ba08110928a7770e0a6cf3 	 equal=104 	 total=180 	 percentage=57.77777777777777
iteration=91 	 commit=c8665b503c7293fd4e66e6be0562e8c422dcfd9b 	 equal=104 	 total=182 	 percentage=57.14285714285714
iteration=92 	 commit=abc862b59421d182ff9bf3dd8ea42d85153891c7 	 equal=104 	 total=184 	 percentage=56.52173913043478
iteration=93 	 commit=222083301aeccd536baa98b65571ef089279bf51 	 equal=106 	 total=186 	 percentage=56.98924731182796
iteration=94 	 commit=311af0ba08ff7610b2a2946080fe25c93b803cc8 	 equal=108 	 total=188 	 percentage=57.446808510638306
iteration=95 	 commit=d69a373ecf36730c896c79795f726e069cb10794 	 equal=108 	 total=190 	 percentage=56.84210526315789
iteration=96 	 commit=9129c40f98a211c39593ed4323f926c4c95fbd9a 	 equal=108 	 total=192 	 percentage=56.25
iteration=97 	 commit=c2be1447d92307b29b6c800b9bdf3a495dfa349a 	 equal=108 	 total=194 	 percentage=55.670103092783506
iteration=98 	 commit=733109e5100a701d472e1ad67b35f185b2d1d617 	 equal=110 	 total=196 	 percentage=56.12244897959183
iteration=99 	 commit=8eff533db284b5b9f5785029b865528506113ba9 	 equal=110 	 total=198 	 percentage=55.55555555555556
iteration=100 	 commit=0f83a86b7b87113eccb321384438b93736cad464 	 equal=110 	 total=200 	 percentage=55.00000000000001
iteration=101 	 commit=170f9a6019d95eeed8cfa34b5f11a5b195817184 	 equal=112 	 total=202 	 percentage=55.44554455445545
iteration=102 	 commit=3cb621f5cff48202c890c3c028ffbd8517962c4f 	 equal=112 	 total=204 	 percentage=54.90196078431373
iteration=103 	 commit=5ba0b3116f786e161096485a586dc09897550fd5 	 equal=112 	 total=206 	 percentage=54.36893203883495
iteration=104 	 commit=12bb47638940b709e264d2bcf01a114d2abf522c 	 equal=112 	 total=208 	 percentage=53.84615384615385
iteration=105 	 commit=385edd37e99e13ccc8d908686ce3a255d0393821 	 equal=112 	 total=210 	 percentage=53.333333333333336
iteration=106 	 commit=976774deace918d77fc4ef9fc33829d7bd6919b7 	 equal=112 	 total=212 	 percentage=52.83018867924528
iteration=107 	 commit=ede7b68218ebc835ca68026f532951f1f6568688 	 equal=112 	 total=214 	 percentage=52.336448598130836
iteration=108 	 commit=a85d5f09dd73b15ad569bd91f7c9c1b7bfd8cfa7 	 equal=114 	 total=216 	 percentage=52.77777777777778
iteration=109 	 commit=b1ee48b775a4fd5a6178af6dd3f5cf936b2b06ea 	 equal=114 	 total=218 	 percentage=52.293577981651374
iteration=110 	 commit=df519886377ecf3e61b610b85f629b48e6bc5efe 	 equal=114 	 total=220 	 percentage=51.81818181818182
iteration=111 	 commit=7057734d986001b7fd6d2afde9667da7754ff2cc 	 equal=114 	 total=222 	 percentage=51.35135135135135
iteration=112 	 commit=56d802d40968b237aa8fc30b730f6f9b5b532abe 	 equal=114 	 total=224 	 percentage=50.89285714285714
iteration=113 	 commit=1cdea8b9e97492d1e5eb03d6c54374d0f827afd1 	 equal=116 	 total=226 	 percentage=51.32743362831859
iteration=114 	 commit=ea6228c185b3dba99fa943cf2c4f78325bb4861d 	 equal=116 	 total=228 	 percentage=50.877192982456144
iteration=115 	 commit=fb19084f4d911f7786c40be4de00669460ff8117 	 equal=118 	 total=230 	 percentage=51.30434782608696
iteration=116 	 commit=ff179125e2a599fe56feed530fdd110e5ec801de 	 equal=120 	 total=232 	 percentage=51.724137931034484
iteration=117 	 commit=f2a3b020402943f90957552a884788e70ece6cd7 	 equal=122 	 total=234 	 percentage=52.13675213675214
iteration=118 	 commit=1d658302f8789dbcef153ff610a1e5ecb9230c8d 	 equal=124 	 total=236 	 percentage=52.54237288135594
iteration=119 	 commit=6281927e03aed3fdaac4c25e1cd1a5ff7232bcd8 	 equal=126 	 total=238 	 percentage=52.94117647058824
iteration=120 	 commit=ed38dcc52c934839353be1ce7a7817b1599ccb31 	 equal=126 	 total=240 	 percentage=52.5
iteration=121 	 commit=4d3c3eec0c88d8c58d2e08b5b2bd1ce5ba80a299 	 equal=127 	 total=242 	 percentage=52.47933884297521
iteration=122 	 commit=2b3a489164d661b3b456e1279004be39632cdc59 	 equal=129 	 total=244 	 percentage=52.86885245901639
iteration=123 	 commit=84e1f1b66df4c91951cfc17556d5228d0d3e5c9f 	 equal=130 	 total=246 	 percentage=52.84552845528455
iteration=124 	 commit=c714d5b5a73d7508f9c46da4c479164d7c5b4b85 	 equal=131 	 total=248 	 percentage=52.82258064516129
iteration=125 	 commit=1a690c0e1055c59d979efc86d11a195bb0c142f5 	 equal=133 	 total=250 	 percentage=53.2
iteration=126 	 commit=3d5081d29bffaa82f4f7ed1b453fcbaa026b0735 	 equal=134 	 total=252 	 percentage=53.17460317460318
iteration=127 	 commit=cbe03074900adb654bdb44c601bc619e3ba26df7 	 equal=135 	 total=254 	 percentage=53.14960629921261
iteration=128 	 commit=bda5be3a142ace485352db27270e361cbffe60f1 	 equal=135 	 total=256 	 percentage=52.734375
iteration=129 	 commit=f277dbaff0aefcc6f928969d479625dab6d560c3 	 equal=136 	 total=258 	 percentage=52.71317829457365
iteration=130 	 commit=3f72698b8a9c71abc289f3716921d510df34a543 	 equal=136 	 total=260 	 percentage=52.307692307692314
iteration=131 	 commit=352c653057cbc17fcb074fc46b32a14798aaf362 	 equal=136 	 total=262 	 percentage=51.908396946564885
iteration=132 	 commit=8d4e4591028e2cdac20a2718480f4252664aec88 	 equal=136 	 total=264 	 percentage=51.515151515151516
iteration=133 	 commit=99e8fb373ea71bc7a9fab3fc92674883913884b9 	 equal=136 	 total=266 	 percentage=51.127819548872175
iteration=134 	 commit=0a6763b5a093d19a5f059b92e31733947c2f5468 	 equal=136 	 total=268 	 percentage=50.74626865671642
iteration=135 	 commit=0a5c52457737096ef57123b3f79e7c024ceb466c 	 equal=137 	 total=270 	 percentage=50.74074074074074
iteration=136 	 commit=2d7b1f8c1691ebb517ce7c8b070b7ccd7fb65432 	 equal=137 	 total=272 	 percentage=50.36764705882353
iteration=137 	 commit=76084fb83112917e81aa4aa786d1e0c3e83638b3 	 equal=137 	 total=274 	 percentage=50.0
iteration=138 	 commit=80ee713d88a6f4d3a340eb3c8161c674e278c0c3 	 equal=137 	 total=276 	 percentage=49.63768115942029
iteration=139 	 commit=c9a6cfc51a31e7eb4780ff9a17af17739c34f312 	 equal=137 	 total=278 	 percentage=49.280575539568346
iteration=140 	 commit=328189565baea5e1d4df45311cdb8c8ae0d45915 	 equal=137 	 total=280 	 percentage=48.92857142857142
iteration=141 	 commit=8fb826526005f8275687a932b52dce5c65203deb 	 equal=137 	 total=282 	 percentage=48.58156028368794
iteration=142 	 commit=d606ea22bb67967c512789f280b0afd0decbf680 	 equal=137 	 total=284 	 percentage=48.23943661971831
iteration=143 	 commit=fa557773701a0d9750aeeb0284a04dc4d418e755 	 equal=139 	 total=286 	 percentage=48.6013986013986
iteration=144 	 commit=bb30ee4f093c5ca4b45539becb752bfa67feea0f 	 equal=139 	 total=288 	 percentage=48.26388888888889
iteration=145 	 commit=697bfd9f39b869197212e093625a4abdfca61da2 	 equal=139 	 total=290 	 percentage=47.93103448275862
iteration=146 	 commit=8a752e1e3a956e6556855a0abd2718a12c4f0dd2 	 equal=139 	 total=292 	 percentage=47.6027397260274
iteration=147 	 commit=19a159d7c49a9b6b1685fc2c195f5dc08530532b 	 equal=139 	 total=294 	 percentage=47.27891156462585
iteration=148 	 commit=09a7433335863f1fe8c3173f5c159f3fc7a1d649 	 equal=139 	 total=296 	 percentage=46.95945945945946
iteration=149 	 commit=62473b596b8619736387fa0335f11cd05a33b9cf 	 equal=139 	 total=298 	 percentage=46.644295302013425
iteration=150 	 commit=55e5962794ee4d0bbf783377bb6d9d6483d59ec9 	 equal=139 	 total=300 	 percentage=46.33333333333333
iteration=151 	 commit=ab7f27a9844551421813978c0a7ab1efccc45aed 	 equal=141 	 total=302 	 percentage=46.688741721854306
iteration=152 	 commit=ad7aea728d39367e73307f4a8d3c83c21a5c97c4 	 equal=141 	 total=304 	 percentage=46.381578947368425
iteration=153 	 commit=d043ca1be9ba9370940e7cf5cfdd6d1ced4e6347 	 equal=141 	 total=306 	 percentage=46.07843137254902
iteration=154 	 commit=480167a350ffdf95c491441ea0525783697306d9 	 equal=141 	 total=308 	 percentage=45.77922077922078
iteration=155 	 commit=f5858f50b5e3f09ee3e4f3aae7923563d65a8ad0 	 equal=142 	 total=310 	 percentage=45.806451612903224
iteration=156 	 commit=33e002a170c001bc44ead91581cce020e92694eb 	 equal=144 	 total=312 	 percentage=46.15384615384615
iteration=157 	 commit=537cd1da1856d734a353511e063f755d77aae927 	 equal=144 	 total=314 	 percentage=45.85987261146497
iteration=158 	 commit=a48c640a01ca3dbdac00212eaa4245fd9908ce87 	 equal=144 	 total=316 	 percentage=45.56962025316456
iteration=159 	 commit=50b48786d5a10125b5a4955ce49bbd48c6c56cfc 	 equal=145 	 total=318 	 percentage=45.59748427672956
iteration=160 	 commit=153418c943586e3451b660a1c1060aec46c19fa0 	 equal=145 	 total=320 	 percentage=45.3125
iteration=161 	 commit=d2e6964efcb785b8566a6b538133299870082768 	 equal=145 	 total=322 	 percentage=45.03105590062112
iteration=162 	 commit=a39f613104d7eafba618bdeefe92f07379e808d8 	 equal=145 	 total=324 	 percentage=44.75308641975309
iteration=163 	 commit=9f839d923383e3bc21e25ce5e9c3b31901fcaf90 	 equal=145 	 total=326 	 percentage=44.47852760736196
iteration=164 	 commit=20dd00743c98402671d5b81959335d94f1b506cf 	 equal=145 	 total=328 	 percentage=44.207317073170735
iteration=165 	 commit=553d4c5d05e15533e4e8a9f3aa755cd56483ed02 	 equal=145 	 total=330 	 percentage=43.93939393939394
iteration=166 	 commit=6d97ea6dccbd090655677d7ccdbc2de9c100e8a6 	 equal=145 	 total=332 	 percentage=43.674698795180724
iteration=167 	 commit=5e95f6a34ce66039b9d6f6860d218821a80ffa58 	 equal=147 	 total=334 	 percentage=44.01197604790419
iteration=168 	 commit=7fb75582f41bb59624a9c190a429c28beb7b0927 	 equal=149 	 total=336 	 percentage=44.345238095238095
iteration=169 	 commit=7d919c7849b89814e325724dea73fb74f6a72ccc 	 equal=151 	 total=338 	 percentage=44.67455621301775
iteration=170 	 commit=732f8e0b46379fee5bd7002ddd61de5faf564e92 	 equal=152 	 total=340 	 percentage=44.70588235294118
iteration=171 	 commit=f9f8686c7d1853c4b416bda06edb7816f9c9c9a9 	 equal=154 	 total=342 	 percentage=45.02923976608187
iteration=172 	 commit=0a85b00c8bc68e808b926826d2d0854e0e41bffc 	 equal=154 	 total=344 	 percentage=44.76744186046512
iteration=173 	 commit=709f14f258fe4a2603644b9cf26197cfd769ff76 	 equal=156 	 total=346 	 percentage=45.08670520231214
iteration=174 	 commit=6e3867b3e643ce120dca42b2b5592203817fb9dd 	 equal=158 	 total=348 	 percentage=45.40229885057471
iteration=175 	 commit=27d6152dddf30524959d01fbc6c5503b9c6ed146 	 equal=160 	 total=350 	 percentage=45.714285714285715
iteration=176 	 commit=a3196dff7350d4ab04be52376d4018a2f6be7d6e 	 equal=160 	 total=352 	 percentage=45.45454545454545
iteration=177 	 commit=ef0803fc7575227d30d322c0da9005be12a12cb5 	 equal=162 	 total=354 	 percentage=45.76271186440678
iteration=178 	 commit=2766c8583db253e568fa58a85236340b47483852 	 equal=162 	 total=356 	 percentage=45.50561797752809
iteration=179 	 commit=bae828413667ac432750a3ff7d4cd5a8b05eda3d 	 equal=163 	 total=358 	 percentage=45.530726256983236
iteration=180 	 commit=b1e5ae5984d325ed0094430c46a17b1e1a7867cd 	 equal=164 	 total=360 	 percentage=45.55555555555556
iteration=181 	 commit=f703a4c7b3bdebbe3aba0569bfa7d518aed77e39 	 equal=165 	 total=362 	 percentage=45.58011049723757
iteration=182 	 commit=1f7151900c7c391027cbef1087a79a7abd8750b3 	 equal=167 	 total=364 	 percentage=45.879120879120876
iteration=183 	 commit=5b52559d3944a55de02ab210e2ae05f636c3dbd8 	 equal=167 	 total=366 	 percentage=45.62841530054645
iteration=184 	 commit=2deb7183ca54cade2fe2bf369c816685dccb7385 	 equal=168 	 total=368 	 percentage=45.65217391304348
iteration=185 	 commit=4dc0503820b914d6c3ff1c28bf01dc78cb73ded5 	 equal=170 	 total=370 	 percentage=45.94594594594595
iteration=186 	 commit=5c47f33899578bbc2fbd833ae9897ae62cf61f65 	 equal=172 	 total=372 	 percentage=46.236559139784944
iteration=187 	 commit=7aad042fc8f9fd8d52e1409e690c215298b28e0b 	 equal=174 	 total=374 	 percentage=46.524064171122994
iteration=188 	 commit=3a1c5ac67b8268a3c29f8cf74ca8bd7af8c037f7 	 equal=176 	 total=376 	 percentage=46.808510638297875
iteration=189 	 commit=45ba019d0f0940de2ac59b85c153c5ec7157ea5f 	 equal=178 	 total=378 	 percentage=47.08994708994709
iteration=190 	 commit=9e9a0bbfb20bbdfdd5e67fb2017a86976eb94865 	 equal=178 	 total=380 	 percentage=46.8421052631579
iteration=191 	 commit=cec2d959be52d749846b8343b1c71ec01533c746 	 equal=178 	 total=382 	 percentage=46.596858638743456
iteration=192 	 commit=78dab0996f74644381c9d5c4461208abd9923351 	 equal=178 	 total=384 	 percentage=46.35416666666667
iteration=193 	 commit=30703a16774bf9ec3f4366c4c0b2f6143f6d3152 	 equal=179 	 total=386 	 percentage=46.373056994818654
iteration=194 	 commit=523e4e33e8909a155a3465ba4842c8244bc7b0a1 	 equal=179 	 total=388 	 percentage=46.134020618556704
iteration=195 	 commit=58788e4ea198951cc4ceb33977460eb2e5fe2b36 	 equal=181 	 total=390 	 percentage=46.41025641025641
iteration=196 	 commit=cdc3c9b7e1d78c6f5e3580026e8b10df12c1943b 	 equal=181 	 total=392 	 percentage=46.1734693877551
iteration=197 	 commit=a9cf335a7703ca24f3debc1f8f914b276c4e7218 	 equal=181 	 total=394 	 percentage=45.93908629441624
iteration=198 	 commit=5ba49e2beb4f1e461284e64580babf92eac4bda1 	 equal=183 	 total=396 	 percentage=46.21212121212121
iteration=199 	 commit=884f973652b8b020e533b1e340da3ef4bcd1d925 	 equal=185 	 total=398 	 percentage=46.482412060301506
iteration=200 	 commit=07e63bcdf811a0d53d918c380f9ee2dd3148347b 	 equal=186 	 total=400 	 percentage=46.5
iteration=201 	 commit=1aa4ee54c853ed4284af251984a1b76b50949d29 	 equal=188 	 total=402 	 percentage=46.766169154228855
iteration=202 	 commit=c80c06ce45aa595182f38c2026623fd25af03d19 	 equal=190 	 total=404 	 percentage=47.02970297029702
iteration=203 	 commit=2c81e2ffa988591e0d893df0333fc13f69633133 	 equal=192 	 total=406 	 percentage=47.29064039408867
iteration=204 	 commit=ca5b774b0c907938b671420c157f36475693181d 	 equal=192 	 total=408 	 percentage=47.05882352941176
iteration=205 	 commit=6d055b4f99a763b1f602825ce9648137fe15e97a 	 equal=193 	 total=410 	 percentage=47.073170731707314
iteration=206 	 commit=5936de5bae9628b3e91cba0b1f96acfc35502c89 	 equal=193 	 total=412 	 percentage=46.84466019417476
iteration=207 	 commit=6ff69f46739103de2a0bf969320003e6fcef778d 	 equal=195 	 total=414 	 percentage=47.10144927536232
iteration=208 	 commit=c22e3e5b429efdfbd14d526c751b5c7632cef4fb 	 equal=197 	 total=416 	 percentage=47.355769230769226
iteration=209 	 commit=b6779d1454ce5e5ea54fe16ce4ce74e0349745c3 	 equal=199 	 total=418 	 percentage=47.60765550239234
iteration=210 	 commit=d2c7f195f1dfaabfea39e576659b50ff84c53bfd 	 equal=201 	 total=420 	 percentage=47.85714285714286
iteration=211 	 commit=35b7f035a7e4d22a2f97c7bd545bf2837aad4943 	 equal=203 	 total=422 	 percentage=48.1042654028436
iteration=212 	 commit=17d69364996775606f0b252afccad93e2adbfff5 	 equal=205 	 total=424 	 percentage=48.34905660377358
iteration=213 	 commit=34e20751256dbddea0fb043cac74d5cf802dba72 	 equal=207 	 total=426 	 percentage=48.59154929577465
iteration=214 	 commit=57b0f8ba24e4832208230da72687f88cc99f994b 	 equal=209 	 total=428 	 percentage=48.831775700934585
iteration=215 	 commit=16e71ae0a25666815de9c796292ec6b0f2143363 	 equal=211 	 total=430 	 percentage=49.06976744186046
